Date,MR_PATK,MR_TILE,Mom_PATK,Mom_TILE,VB_PATK,VB_TILE,XSR_PATK,XSR_TILE,Val_PATK,Val_TILE
2020-10-28,-0.49125832476439396,0.49125832476439396,1.0,0.0,0.6549694945725716,-0.13214845093043123,0.0,1.0,0.0,1.0
2020-10-29,-0.5149671493543927,0.5149671493543927,1.0,0.0,-0.1014782647433644,-0.18712109913694167,0.0,1.0,0.0,1.0
2020-10-30,-0.5973771583729958,0.5973771583729958,1.0,0.0,-0.06348717715382829,-0.2936225799838089,0.0,1.0,0.0,1.0
2020-11-02,-0.6812379077162732,0.6812379077162732,1.0,0.0,0.04680996923280588,-0.2859997982798978,0.0,1.0,0.0,1.0
2020-11-03,-0.22598782377176121,0.22598782377176121,1.0,0.0,0.10880449063926924,0.10952106693659654,1.0,0.0,0.0,1.0
2020-11-04,-0.3562280720601888,0.3562280720601888,1.0,0.0,0.08056789760929209,0.1556371495221157,0.0,1.0,0.0,1.0
2020-11-05,-0.28761915464888516,0.28761915464888516,1.0,0.0,-0.006570508812168305,0.12180102204679465,0.0,1.0,0.0,1.0
2020-11-06,-0.3671083541763924,0.3671083541763924,1.0,0.0,-0.009243349877081855,0.13123623850266258,0.0,1.0,0.0,1.0
2020-11-09,1.0,-1.0,0.0,1.0,0.6851639898649606,0.6956545136745006,1.0,0.0,0.0,1.0
2020-11-10,1.0,-1.0,0.0,1.0,0.7037216352359416,0.6703385184341667,0.0,1.0,0.0,1.0
2020-11-11,0.8719036398231861,-0.8719036398231861,0.0,1.0,0.7389595188797072,0.7105675635684868,0.0,1.0,0.0,1.0
2020-11-12,0.8458169423955791,-0.8458169423955791,0.0,1.0,0.6170618959439297,0.6926600821028787,1.0,0.0,0.0,1.0
2020-11-13,1.0,-1.0,0.0,1.0,0.650911597861791,0.6895385918003473,1.0,0.0,0.0,1.0
2020-11-16,1.0,-1.0,0.0,1.0,0.653224369345999,0.7093877905131503,1.0,0.0,0.0,1.0
2020-11-17,1.0,-1.0,0.0,1.0,0.6435057593006401,0.7063747370434202,0.0,1.0,0.0,1.0
2020-11-18,0.7317616897012741,-0.7317616897012741,0.0,1.0,0.28572911122551636,0.6540002334270703,0.0,1.0,0.0,1.0
2020-11-19,0.7560184309475444,-0.7560184309475444,0.0,1.0,0.2571537275724308,0.5661006062556971,1.0,0.0,0.0,1.0
2020-11-20,0.9725505234934093,-0.9725505234934093,0.0,1.0,0.23934266079280575,0.589664184177308,1.0,0.0,0.0,1.0
2020-11-23,0.9427544659101946,-0.9427544659101946,0.0,1.0,0.3574337367279399,0.5629769526474444,0.0,1.0,0.0,1.0
2020-11-24,1.0,-1.0,0.0,1.0,0.40814063556848057,0.5506450429141291,1.0,0.0,0.0,1.0
2020-11-25,0.8113448585351495,-0.8113448585351495,0.0,1.0,0.540708144425579,0.631291500658479,0.0,1.0,0.0,1.0
2020-11-27,0.9016235130924587,-0.9016235130924587,0.0,1.0,0.5601286393362752,0.6000481503687594,1.0,0.0,0.0,1.0
2020-11-30,0.5612544730261684,-0.5612544730261684,1.0,0.0,0.856307859242948,0.6774480800912156,0.0,1.0,0.0,1.0
2020-12-01,0.5065806565702096,-0.5065806565702096,1.0,0.0,0.40060120654328174,0.6729409843829421,0.0,1.0,0.0,1.0
2020-12-02,0.5683609261044559,-0.5683609261044559,0.0,1.0,0.3418809027948638,0.5102199794523751,1.0,0.0,0.0,1.0
2020-12-03,0.6607074982065041,-0.6607074982065041,0.0,1.0,0.33550910204194,0.44902793611593694,1.0,0.0,0.0,1.0
2020-12-04,0.7999213586298582,-0.7999213586298582,0.0,1.0,0.25483606125736186,0.4452201056099841,1.0,0.0,0.0,1.0
2020-12-07,0.6687741564620967,-0.6687741564620967,1.0,0.0,0.2007889706666696,0.4226612533664434,0.0,1.0,0.0,1.0
2020-12-08,0.6317210647088738,-0.6317210647088738,1.0,0.0,-1.0,-0.26392258089644477,0.0,1.0,0.0,1.0
2020-12-09,0.6083399843100065,-0.6083399843100065,1.0,0.0,-1.0,-0.27327340146966733,0.0,1.0,0.0,1.0
2020-12-10,0.7157996691868431,-0.7157996691868431,1.0,0.0,-1.0,-0.2859444811676456,1.0,0.0,0.0,1.0
2020-12-11,0.45681133357354314,-0.45681133357354314,1.0,0.0,-1.0,-0.17243483158317122,0.0,1.0,0.0,1.0
2020-12-14,0.5414426417799897,-0.5414426417799897,1.0,0.0,-1.0,-0.15054979619277045,1.0,0.0,0.0,1.0
2020-12-15,0.5124664073206802,-0.5124664073206802,1.0,0.0,-1.0,-0.15651501395143408,0.0,1.0,0.0,1.0
2020-12-16,0.7115190961886606,-0.7115190961886606,0.0,1.0,-1.0,-0.11928792237422048,1.0,0.0,0.0,1.0
2020-12-17,0.6193347099184969,-0.6193347099184969,0.0,1.0,-0.961468845491808,-0.20170051301454936,0.0,1.0,0.0,1.0
2020-12-18,0.6617939935075271,-0.6617939935075271,0.0,1.0,-0.8928980672977853,-0.19632831163175649,1.0,0.0,0.0,1.0
2020-12-21,0.46917904505021474,-0.46917904505021474,0.0,1.0,-0.7954235715165554,-0.17648059795382012,0.0,1.0,0.0,1.0
2020-12-22,0.4931088045849006,-0.4931088045849006,0.0,1.0,-1.0,-0.23431833590974363,1.0,0.0,0.0,1.0
2020-12-23,0.6468785024504836,-0.6468785024504836,0.0,1.0,-1.0,-0.1663582479353317,1.0,0.0,0.0,1.0
2020-12-24,0.6263901097820703,-0.6263901097820703,0.0,1.0,-1.0,-0.31406875725781436,0.0,1.0,0.0,1.0
2020-12-28,0.7239881687629041,-0.7239881687629041,0.0,1.0,-0.945085630402771,-0.3037237202186522,1.0,0.0,0.0,1.0
2020-12-29,0.7537495671428408,-0.7537495671428408,0.0,1.0,-0.867662957396815,-0.7004275512581561,1.0,0.0,0.0,1.0
2020-12-30,0.7783845593903902,-0.7783845593903902,0.0,1.0,-0.7818909469870489,-0.6815196742984292,1.0,0.0,0.0,1.0
2020-12-31,0.8742680340700971,-0.8742680340700971,0.0,1.0,-0.7206945500311471,-0.651426013116276,1.0,0.0,0.0,1.0
2021-01-04,0.5980189254995589,-0.5980189254995589,0.0,1.0,-0.7277313155136448,-0.5100839097526728,0.0,1.0,0.0,1.0
2021-01-05,0.6622209825681934,-0.6622209825681934,0.0,1.0,-0.8244953738070906,-0.6358029148409989,1.0,0.0,0.0,1.0
2021-01-06,0.7676921952995597,-0.7676921952995597,0.0,1.0,-0.6519945733328845,-0.5449565339990563,1.0,0.0,0.0,1.0
2021-01-07,0.7056222726678095,-0.7056222726678095,0.0,1.0,-0.6261206059607161,-0.5195553167821925,0.0,1.0,0.0,1.0
2021-01-08,0.757091780789468,-0.757091780789468,0.0,1.0,-0.36466306555273215,-0.47727171801764845,1.0,0.0,0.0,1.0
2021-01-11,0.6844090358324291,-0.6844090358324291,0.0,1.0,-0.3390324283871415,-0.475364927132716,0.0,1.0,0.0,1.0
2021-01-12,0.8637027423855328,-0.8637027423855328,0.0,1.0,-0.2178252972156808,-0.4761132396127987,1.0,0.0,0.0,1.0
2021-01-13,0.8464611669722303,-0.8464611669722303,0.0,1.0,-0.1581446993098361,-0.44059513447807025,1.0,0.0,0.0,1.0
2021-01-14,0.7972768071297568,-0.7972768071297568,0.0,1.0,-0.3092610796845572,-0.4501455839217479,0.0,1.0,0.0,1.0
2021-01-15,0.7102135547985934,-0.7102135547985934,0.0,1.0,-0.33442079685558895,-0.42250638040562455,0.0,1.0,0.0,1.0
2021-01-19,0.628271111928501,-0.628271111928501,0.0,1.0,-0.03840406564130725,-0.40086935437605276,0.0,1.0,0.0,1.0
2021-01-20,0.5512747830070011,-0.5512747830070011,0.0,1.0,-0.03382798910038798,-0.3689507721836924,0.0,1.0,0.0,1.0
2021-01-21,0.6082814642064323,-0.6082814642064323,0.0,1.0,-0.0036077486487169335,-0.5699027684704865,1.0,0.0,0.0,1.0
2021-01-22,0.5993411277449198,-0.5993411277449198,0.0,1.0,0.007718940301368441,-0.5625863600357386,1.0,0.0,0.0,1.0
2021-01-25,0.6339921309768233,-0.6339921309768233,0.0,1.0,0.10103129198755405,-0.6444851432991806,1.0,0.0,0.0,1.0
2021-01-26,0.6235482856287374,-0.6235482856287374,0.0,1.0,0.10297661795266648,-0.6374883193110475,0.0,1.0,0.0,1.0
2021-01-27,0.6492098718133881,-0.6492098718133881,0.0,1.0,0.13539244747835036,-0.6597443282061645,1.0,0.0,0.0,1.0
2021-01-28,0.4941959888148532,-0.4941959888148532,0.0,1.0,0.15216289839043007,-0.6374598160754694,0.0,1.0,0.0,1.0
2021-01-29,0.2507098189637745,-0.2507098189637745,0.0,1.0,0.2341014493494228,-0.5171599214824151,0.0,1.0,0.0,1.0
2021-02-01,0.40757690062870516,-0.40757690062870516,0.0,1.0,0.23175087095777488,-0.4307278702682682,1.0,0.0,0.0,1.0
2021-02-02,0.5218687640299432,-0.5218687640299432,0.0,1.0,0.22580962095899274,-0.5489213563459718,1.0,0.0,0.0,1.0
2021-02-03,0.5348359611969169,-0.5348359611969169,0.0,1.0,0.25013053677541247,-0.5773050993641125,0.0,1.0,0.0,1.0
2021-02-04,0.675674875324019,-0.675674875324019,0.0,1.0,0.19657591329850216,-0.6659888093962609,1.0,0.0,0.0,1.0
2021-02-05,0.5475485877733685,-0.5475485877733685,1.0,0.0,0.764279566791115,-0.38862841206564963,0.0,1.0,0.0,1.0
2021-02-08,0.6358126215811114,-0.6358126215811114,1.0,0.0,0.4970576667850427,-0.34176772479006107,1.0,0.0,0.0,1.0
2021-02-09,0.4483815441663785,-0.4483815441663785,1.0,0.0,0.5144635322279715,-0.2989179625846942,0.0,1.0,0.0,1.0
2021-02-10,0.3542645138190923,-0.3542645138190923,1.0,0.0,0.41262069164758447,-0.7259409830223259,0.0,1.0,0.0,1.0
2021-02-11,0.32633792243868665,-0.32633792243868665,1.0,0.0,0.35150504439562374,-0.6837656741700707,0.0,1.0,0.0,1.0
2021-02-12,0.3081351422023892,-0.3081351422023892,1.0,0.0,0.39264492346732294,-0.6172655859555407,0.0,1.0,0.0,1.0
2021-02-16,0.5412953968308648,-0.5412953968308648,1.0,0.0,0.3413530742528128,-0.6623342439810569,1.0,0.0,0.0,1.0
2021-02-17,0.17331225087141897,-0.17331225087141897,1.0,0.0,0.0823363118143351,-0.564944701630097,0.0,1.0,0.0,1.0
2021-02-18,0.1391500969158633,-0.1391500969158633,1.0,0.0,0.08874911661003992,-0.558407322702661,0.0,1.0,0.0,1.0
2021-02-19,0.3178071422227854,-0.3178071422227854,1.0,0.0,-0.0274219316371212,-0.41530269248997476,1.0,0.0,0.0,1.0
2021-02-22,0.7862120269277448,-0.7862120269277448,0.0,1.0,0.12284083650292613,-0.13912450250836392,1.0,0.0,0.0,1.0
2021-02-23,0.8717225681307536,-0.8717225681307536,0.0,1.0,-0.181070640085973,-0.13145439470059012,1.0,0.0,0.0,1.0
2021-02-24,1.0,-1.0,0.0,1.0,-0.12290961221798745,0.07280671995887507,1.0,0.0,0.0,1.0
2021-02-25,0.8012751177668729,-0.8012751177668729,0.0,1.0,-0.0699945590021684,0.3452347194277986,0.0,1.0,0.0,1.0
2021-02-26,0.7516206596511756,-0.7516206596511756,0.0,1.0,-0.06015342762902975,0.595467487870553,1.0,0.0,0.0,1.0
2021-03-01,0.8152350745573271,-0.8152350745573271,0.0,1.0,0.0417047240803076,0.26092442186845227,0.0,1.0,0.0,1.0
2021-03-02,0.6892730191178094,-0.6892730191178094,0.0,1.0,0.1995959834538669,0.40720729871698047,0.0,1.0,0.0,1.0
2021-03-03,0.5784159347604959,-0.5784159347604959,0.0,1.0,0.2843527431076136,0.4529427833544945,0.0,1.0,0.0,1.0
2021-03-04,0.4667406257438636,-0.4667406257438636,0.0,1.0,0.49812658935016313,0.7298287818794954,0.0,1.0,0.0,1.0
2021-03-05,0.6046666065894123,-0.6046666065894123,0.0,1.0,0.4732006257965989,0.801213121904546,1.0,0.0,0.0,1.0
2021-03-08,0.8199753141714017,-0.8199753141714017,0.0,1.0,0.3720608359687687,0.8981693246760841,1.0,0.0,0.0,1.0
2021-03-09,0.5175837638683841,-0.5175837638683841,0.0,1.0,0.29180687606479777,0.8648710761018839,0.0,1.0,0.0,1.0
2021-03-10,0.4587522935558735,-0.4587522935558735,1.0,0.0,0.34688841255645325,0.8045790474144506,0.0,1.0,0.0,1.0
2021-03-11,0.6584807459765377,-0.6584807459765377,0.0,1.0,0.36665363224617453,0.9132996156484835,1.0,0.0,1.0,0.0
2021-03-12,0.9320375394898568,-0.9320375394898568,0.0,1.0,0.366087645610521,0.9186784098615192,1.0,0.0,1.0,0.0
2021-03-15,0.8256131165174445,-0.8256131165174445,0.0,1.0,0.4554576351447463,0.9024816534415524,0.0,1.0,0.0,1.0
2021-03-16,0.7429258261359676,-0.7429258261359676,0.0,1.0,0.49158654249339817,0.937476166010627,0.0,1.0,0.0,1.0
2021-03-17,0.7019109875092915,-0.7019109875092915,0.0,1.0,0.3874755224383256,0.7971354861617749,0.0,1.0,0.0,1.0
2021-03-18,0.5779719246422698,-0.5779719246422698,0.0,1.0,0.5345333867231858,0.8821068199240634,0.0,1.0,0.0,1.0
2021-03-19,0.5776991122468452,-0.5776991122468452,0.0,1.0,0.5809004837513038,0.9425388458964311,1.0,0.0,0.0,1.0
2021-03-22,0.4924517530766694,-0.4924517530766694,0.0,1.0,0.5837251429369312,0.5882496841091568,0.0,1.0,0.0,1.0
2021-03-23,0.1649881116036463,-0.1649881116036463,0.0,1.0,0.7205351802109484,0.7999372002854994,0.0,1.0,0.0,1.0
2021-03-24,0.42930416549536654,-0.42930416549536654,0.0,1.0,0.6955545086062056,0.5156582327547256,1.0,0.0,0.0,1.0
2021-03-25,0.30521869057354223,-0.30521869057354223,0.0,1.0,0.7212280820161032,0.2310653339771925,0.0,1.0,0.0,1.0
2021-03-26,0.21499889404390624,-0.21499889404390624,1.0,0.0,0.8590164447214766,0.23792890490755683,0.0,1.0,0.0,1.0
2021-03-29,-0.11834782082380908,0.11834782082380908,1.0,0.0,0.6904314231362539,0.2168835892417037,0.0,1.0,0.0,1.0
2021-03-30,-0.08144558620410695,0.08144558620410695,1.0,0.0,0.6609778493242503,0.17687567820826428,0.0,1.0,0.0,1.0
2021-03-31,-0.00880969187887653,0.00880969187887653,1.0,0.0,0.5454515725052718,0.27680862365082304,1.0,0.0,0.0,1.0
2021-04-01,-0.10837112250289155,0.10837112250289155,1.0,0.0,0.5693520270699074,0.22555872585323522,0.0,1.0,0.0,1.0
2021-04-05,0.03223244907645213,-0.03223244907645213,1.0,0.0,0.4579240612780821,0.10154234041833099,1.0,0.0,0.0,1.0
2021-04-06,0.0928735802294505,-0.0928735802294505,1.0,0.0,0.3667236284670862,-0.19549562689490174,1.0,0.0,0.0,1.0
2021-04-07,-0.11532466167490532,0.11532466167490532,1.0,0.0,0.5033084661193847,-0.22198244710759962,0.0,1.0,0.0,1.0
2021-04-08,-0.03147732643777901,0.03147732643777901,1.0,0.0,0.27534697958797305,-0.24959235953649728,1.0,0.0,0.0,1.0
2021-04-09,-0.15120599285496605,0.15120599285496605,1.0,0.0,0.3700115295105883,-0.12986253991662422,0.0,1.0,0.0,1.0
2021-04-12,-0.27442591801971306,0.27442591801971306,1.0,0.0,0.46845930335523117,-0.3294657512493822,0.0,1.0,0.0,1.0
2021-04-13,-0.3280649122532716,0.3280649122532716,1.0,0.0,0.3402470344665065,-0.3372382665736734,1.0,0.0,0.0,1.0
2021-04-14,-0.20590696154308924,0.20590696154308924,1.0,0.0,0.37571099610007386,-0.2638695325006909,1.0,0.0,0.0,1.0
2021-04-15,-0.2365981096160808,0.2365981096160808,1.0,0.0,0.5968015781358038,-0.25526810214455414,0.0,1.0,0.0,1.0
2021-04-16,-0.08820032436868254,0.08820032436868254,1.0,0.0,0.301944435300585,-0.3628306154637902,1.0,0.0,0.0,1.0
2021-04-19,-0.4730544219387428,0.4730544219387428,1.0,0.0,0.18213047877244232,-0.3255731544310683,0.0,1.0,0.0,1.0
2021-04-20,-0.7263142452115029,0.7263142452115029,1.0,0.0,0.1522689131983623,-0.2794836244741659,0.0,1.0,0.0,1.0
2021-04-21,-0.42989211389233273,0.42989211389233273,1.0,0.0,-0.29559018979945506,-0.6428189841592443,1.0,0.0,0.0,1.0
2021-04-22,-0.4445164937977988,0.4445164937977988,1.0,0.0,-0.4379216179092337,-0.6325390674288608,1.0,0.0,0.0,1.0
2021-04-23,-0.35786713996627995,0.35786713996627995,1.0,0.0,-0.7433511125805077,-0.6108333203115393,0.0,1.0,0.0,1.0
2021-04-26,-0.8243958154678233,0.8243958154678233,1.0,0.0,-0.4291960447296551,-0.6719623809703755,0.0,1.0,0.0,1.0
2021-04-27,-0.7494105842361677,0.7494105842361677,1.0,0.0,-0.8025754494398785,-0.979795620154009,1.0,0.0,0.0,1.0
2021-04-28,-0.792861074994638,0.792861074994638,1.0,0.0,-0.9602502506499431,-1.0,0.0,1.0,0.0,1.0
2021-04-29,-0.08645296370212568,0.08645296370212568,1.0,0.0,-0.3663228250140444,-0.8617953560130912,1.0,0.0,0.0,1.0
2021-04-30,-0.09256529632823533,0.09256529632823533,1.0,0.0,-0.5579675996340213,-0.8375148012657595,1.0,0.0,0.0,1.0
2021-05-03,-0.12167497602497243,0.12167497602497243,1.0,0.0,-0.21180794086766178,-0.7267347566436165,0.0,1.0,0.0,1.0
2021-05-04,-0.1314289190657197,0.1314289190657197,1.0,0.0,-0.12771674892901297,-0.7142179056399891,0.0,1.0,0.0,1.0
2021-05-05,-0.22767510798848353,0.22767510798848353,1.0,0.0,-0.12160368853457988,-0.7647240027518865,0.0,1.0,0.0,1.0
2021-05-06,-0.2049096145468886,0.2049096145468886,1.0,0.0,-0.044249077405981226,-0.6970500741844088,0.0,1.0,0.0,1.0
2021-05-07,0.23892199726791571,-0.23892199726791571,1.0,0.0,-0.0302884442284124,-0.47558029092368775,1.0,0.0,0.0,1.0
2021-05-10,0.569123163061168,-0.569123163061168,0.0,1.0,0.15656718130348257,-0.4793867053416903,1.0,0.0,1.0,0.0
2021-05-11,0.5077412399521041,-0.5077412399521041,0.0,1.0,0.24028384323850796,-0.4453925979980704,1.0,0.0,1.0,0.0
2021-05-12,0.8679596328752117,-0.8679596328752117,0.0,1.0,0.6001060283735526,-0.4455641946244394,1.0,0.0,1.0,0.0
2021-05-13,1.0,-1.0,0.0,1.0,0.9070022635497079,-0.16687031751636625,1.0,0.0,1.0,0.0
2021-05-14,1.0,-1.0,0.0,1.0,0.8875817858221096,-0.13802377774604452,1.0,0.0,1.0,0.0
2021-05-17,1.0,-1.0,0.0,1.0,0.87593570062153,-0.2829067759037392,1.0,0.0,1.0,0.0
2021-05-18,1.0,-1.0,0.0,1.0,0.8736228208884377,-0.4066841168345408,1.0,0.0,1.0,0.0
2021-05-19,1.0,-1.0,0.0,1.0,0.7973389481521224,-0.4841473280403186,1.0,0.0,1.0,0.0
2021-05-20,1.0,-1.0,0.0,1.0,0.7444453065551181,-0.46347165057827394,1.0,0.0,1.0,0.0
2021-05-21,1.0,-1.0,0.0,1.0,0.715810348714892,-0.3425423858174277,1.0,0.0,1.0,0.0
2021-05-24,1.0,-1.0,0.0,1.0,-0.10472426171132795,-0.335301758322996,1.0,0.0,1.0,0.0
2021-05-25,1.0,-1.0,0.0,1.0,0.03087248817755087,-0.22683972289936308,0.0,1.0,1.0,0.0
2021-05-26,1.0,-1.0,0.0,1.0,0.08280982647729418,-0.16576002766788475,1.0,0.0,1.0,0.0
2021-05-27,1.0,-1.0,0.0,1.0,-0.31800853849908817,-0.20561189401383906,1.0,0.0,1.0,0.0
2021-05-28,1.0,-1.0,0.0,1.0,-0.4081424058462322,-0.3013109915486786,1.0,0.0,1.0,0.0
2021-06-01,1.0,-1.0,0.0,1.0,-0.7160886255878096,-0.24393397311969078,0.0,1.0,1.0,0.0
2021-06-02,1.0,-1.0,0.0,1.0,-0.6556369073977533,-0.1462801489279782,1.0,0.0,1.0,0.0
2021-06-03,1.0,-1.0,0.0,1.0,-0.5375535967601104,-0.12549653745684658,1.0,0.0,1.0,0.0
2021-06-04,1.0,-1.0,0.0,1.0,-0.7051747079028164,-0.10624634965526612,1.0,0.0,1.0,0.0
2021-06-07,1.0,-1.0,0.0,1.0,-0.7814037995196494,-0.4108103312427292,1.0,0.0,1.0,0.0
2021-06-08,1.0,-1.0,0.0,1.0,-0.804081840453768,-0.34888805556667934,0.0,1.0,1.0,0.0
2021-06-09,1.0,-1.0,0.0,1.0,-0.826074338284627,-0.4499774422393917,1.0,0.0,1.0,0.0
2021-06-10,0.9385851940946937,-0.9385851940946937,0.0,1.0,-1.0,-0.13680757498785345,1.0,0.0,1.0,0.0
2021-06-11,0.908597237588665,-0.908597237588665,0.0,1.0,-1.0,-0.9150434478148285,1.0,0.0,1.0,0.0
2021-06-14,0.7898970237024359,-0.7898970237024359,0.0,1.0,-1.0,-0.6084151707519535,0.0,1.0,1.0,0.0
2021-06-15,0.7912971071432253,-0.7912971071432253,0.0,1.0,-1.0,-0.5811936274790953,1.0,0.0,1.0,0.0
2021-06-16,0.7223955991243418,-0.7223955991243418,0.0,1.0,-1.0,-0.4483335155091391,0.0,1.0,1.0,0.0
2021-06-17,0.7446925433990708,-0.7446925433990708,0.0,1.0,-0.790583438964665,0.16229659200905017,1.0,0.0,1.0,0.0
2021-06-18,0.6405440428518163,-0.6405440428518163,0.0,1.0,-0.6899166423716495,0.6740634615540685,0.0,1.0,1.0,0.0
2021-06-21,0.6927607347909251,-0.6927607347909251,0.0,1.0,-0.49501714994735685,0.8702516008633204,1.0,0.0,1.0,0.0
2021-06-22,0.6631657757889655,-0.6631657757889655,0.0,1.0,-0.43617534940452524,0.8345131497931628,1.0,0.0,1.0,0.0
2021-06-23,0.6380174193989652,-0.6380174193989652,0.0,1.0,-0.3807606767704722,1.0,0.0,1.0,1.0,0.0
2021-06-24,0.6680425464120834,-0.6680425464120834,0.0,1.0,-0.22435795064327357,1.0,1.0,0.0,1.0,0.0
2021-06-25,0.6285871949949026,-0.6285871949949026,0.0,1.0,-0.18100306977815558,1.0,0.0,1.0,1.0,0.0
2021-06-28,0.5814412152253311,-0.5814412152253311,0.0,1.0,-0.05746571761098821,1.0,1.0,0.0,1.0,0.0
2021-06-29,0.5417758657429163,-0.5417758657429163,0.0,1.0,-0.13242852191845148,0.9246843371819897,0.0,1.0,1.0,0.0
2021-06-30,0.5573783983872737,-0.5573783983872737,0.0,1.0,-0.09109219291909641,0.959190545351328,1.0,0.0,1.0,0.0
2021-07-01,0.5310405532091409,-0.5310405532091409,0.0,1.0,0.04884601783914634,1.0,0.0,1.0,1.0,0.0
2021-07-02,0.5508099165718359,-0.5508099165718359,0.0,1.0,0.08827611371364802,1.0,1.0,0.0,1.0,0.0
2021-07-06,0.5259053664939063,-0.5259053664939063,0.0,1.0,0.11960279770961663,0.9320510140772608,1.0,0.0,1.0,0.0
2021-07-07,0.40776039937798064,-0.40776039937798064,0.0,1.0,0.043786259010827056,0.8909532941031209,0.0,1.0,1.0,0.0
2021-07-08,0.3428366828856219,-0.3428366828856219,0.0,1.0,0.02200691570552992,0.8719118572008251,0.0,1.0,1.0,0.0
2021-07-09,0.41487534007153676,-0.41487534007153676,0.0,1.0,0.1240042038573731,1.0,1.0,0.0,1.0,0.0
2021-07-12,0.4353455027248247,-0.4353455027248247,0.0,1.0,0.16285051961708233,1.0,1.0,0.0,1.0,0.0
2021-07-13,0.4578186102016672,-0.4578186102016672,0.0,1.0,0.19786982534779207,0.9174888212608702,1.0,0.0,1.0,0.0
2021-07-14,0.44720420743909495,-0.44720420743909495,0.0,1.0,0.20107276612863667,0.9219718065776283,1.0,0.0,1.0,0.0
2021-07-15,0.309961343093505,-0.309961343093505,0.0,1.0,0.24232053923075703,0.9886216643480735,0.0,1.0,1.0,0.0
2021-07-16,0.10284357810324847,-0.10284357810324847,0.0,1.0,-0.39402059351696256,1.0,0.0,1.0,1.0,0.0
2021-07-19,0.021022337512132602,-0.021022337512132602,0.0,1.0,-0.4706644811617825,0.8101236308835733,0.0,1.0,1.0,0.0
2021-07-20,0.0723299599463391,-0.0723299599463391,0.0,1.0,-0.2940444182466065,0.8227199356142562,1.0,0.0,1.0,0.0
2021-07-21,0.059106616664201576,-0.059106616664201576,0.0,1.0,-0.019029606127664602,0.8395400509843474,0.0,1.0,1.0,0.0
2021-07-22,-0.14325646063445158,0.14325646063445158,0.0,1.0,-0.026807238046898066,0.9065123876222558,0.0,1.0,1.0,0.0
2021-07-23,-0.20500796294260526,0.20500796294260526,0.0,1.0,-0.10327225139690112,0.718045737844963,0.0,1.0,1.0,0.0
2021-07-26,-0.20091502908303482,0.20091502908303482,0.0,1.0,0.005359246513355165,0.7630977852952483,1.0,0.0,1.0,0.0
2021-07-27,-0.17047765580418908,0.17047765580418908,0.0,1.0,-0.08711281150116172,0.7147259414116305,1.0,0.0,1.0,0.0
2021-07-28,-0.10538538568420454,0.10538538568420454,0.0,1.0,0.028780926715762167,0.7889752303941208,1.0,0.0,1.0,0.0
2021-07-29,-0.23485166978558572,0.23485166978558572,0.0,1.0,0.16981584732806027,0.7387033767371747,0.0,1.0,1.0,0.0
2021-07-30,-0.4338571192370304,0.4338571192370304,0.0,1.0,0.02005465883093513,0.6856347477217765,0.0,1.0,1.0,0.0
2021-08-02,-0.4819440113407831,0.4819440113407831,0.0,1.0,-0.12119361383606116,0.6945306852764171,0.0,1.0,1.0,0.0
2021-08-03,-0.4989031727155049,0.4989031727155049,0.0,1.0,-0.3105059330865913,0.7821438199398634,1.0,0.0,1.0,0.0
2021-08-04,-0.8825109176012931,0.8825109176012931,0.0,1.0,-0.10322178019725092,0.8847228515263876,0.0,1.0,1.0,0.0
2021-08-05,-0.7658793793302989,0.7658793793302989,0.0,1.0,-0.17402318404357334,0.8733306588765678,1.0,0.0,1.0,0.0
2021-08-06,-0.8308633070939295,0.8308633070939295,0.0,1.0,-0.08958370779701139,0.6186118940583587,0.0,1.0,1.0,0.0
2021-08-09,-1.0,1.0,0.0,1.0,0.36832779243400127,0.77249461142592,0.0,1.0,1.0,0.0
2021-08-10,-1.0,1.0,1.0,0.0,0.3066587874044915,0.7937963692247635,0.0,1.0,0.0,1.0
2021-08-11,-1.0,1.0,1.0,0.0,0.24679170272585715,0.804861400481295,1.0,0.0,0.0,1.0
2021-08-12,-1.0,1.0,1.0,0.0,0.35524492434888005,0.718136038931338,0.0,1.0,0.0,1.0
2021-08-13,-1.0,1.0,1.0,0.0,0.41007772377249047,0.5953864192418553,0.0,1.0,0.0,1.0
2021-08-16,-1.0,1.0,1.0,0.0,0.17417501454630516,0.4689592798696727,1.0,0.0,0.0,1.0
2021-08-17,-1.0,1.0,1.0,0.0,0.1690344442138014,0.2956737761573263,0.0,1.0,0.0,1.0
2021-08-18,-0.9839585730077498,0.9839585730077498,1.0,0.0,0.13766142603592124,0.21222646940534315,1.0,0.0,0.0,1.0
2021-08-19,-0.9674592680279644,0.9674592680279644,1.0,0.0,0.19136966224473984,0.027055291380486277,0.0,1.0,0.0,1.0
2021-08-20,-0.8825592976403123,0.8825592976403123,1.0,0.0,0.23932984517763056,0.08402966120241184,1.0,0.0,0.0,1.0
2021-08-23,-0.7784996681260533,0.7784996681260533,1.0,0.0,0.23556298111682708,0.11693721499996276,1.0,0.0,0.0,1.0
2021-08-24,-0.7515030709746219,0.7515030709746219,1.0,0.0,0.22317969856033032,0.12966312836941601,0.0,1.0,0.0,1.0
2021-08-25,-0.6937317354665312,0.6937317354665312,1.0,0.0,0.21696310864524296,0.033378831017374024,1.0,0.0,0.0,1.0
2021-08-26,-0.5851909986882803,0.5851909986882803,1.0,0.0,-0.06201899197408769,0.011554635901506667,1.0,0.0,0.0,1.0
