Date,MR_MTSI,MR_POWI,Mom_MTSI,Mom_POWI,VB_MTSI,VB_POWI,XSR_MTSI,XSR_POWI,Val_MTSI,Val_POWI
2021-02-16,-0.5564801882524074,-0.5564801882524074,1.0,0.0,0.8405767454650449,0.6457148645067224,0.0,1.0,0.0,1.0
2021-02-17,-0.5835652432142235,-0.5835652432142235,1.0,0.0,0.8214907072106689,0.7148407831185662,1.0,0.0,0.0,1.0
2021-02-18,-0.5129462498115743,-0.5129462498115743,1.0,0.0,0.7776811812704628,0.6930645620053254,1.0,0.0,0.0,1.0
2021-02-19,-0.6992862448903711,-0.6992862448903711,1.0,0.0,0.8037723213356603,0.7399452163854517,0.0,1.0,0.0,1.0
2021-02-22,-0.5503985290812404,-0.5503985290812404,1.0,0.0,0.7879867928953327,0.7194644166673769,1.0,0.0,0.0,1.0
2021-02-23,-0.48835029590438334,-0.48835029590438334,1.0,0.0,0.7485241393222636,0.6850199318493421,0.0,1.0,0.0,1.0
2021-02-24,-0.5423367086332601,-0.5423367086332601,1.0,0.0,0.722688623072943,0.622930533079778,0.0,1.0,0.0,1.0
2021-02-25,-0.1042804639021504,-0.1042804639021504,1.0,0.0,0.605329191929594,0.45017256507303216,0.0,1.0,0.0,1.0
2021-02-26,-0.27115717011285456,-0.27115717011285456,1.0,0.0,0.4580956102442116,0.4695127376939222,1.0,0.0,0.0,1.0
2021-03-01,-0.4586989922550726,-0.4586989922550726,1.0,0.0,0.3860543822799613,0.3462623734149879,0.0,1.0,0.0,1.0
2021-03-02,-0.18404004371677513,-0.18404004371677513,1.0,0.0,0.18381552709831359,0.2937213171244259,1.0,0.0,0.0,1.0
2021-03-03,-0.11244950238580112,-0.11244950238580112,1.0,0.0,0.18765270107821666,0.1312377448656836,1.0,0.0,0.0,1.0
2021-03-04,0.17499421376842786,0.17499421376842786,1.0,0.0,0.2385507578384036,-0.13131921474287156,1.0,0.0,0.0,1.0
2021-03-05,0.15182031113824446,0.15182031113824446,1.0,0.0,0.271144575783381,-0.2728370486688481,0.0,1.0,0.0,1.0
2021-03-08,0.576582933474168,0.576582933474168,1.0,0.0,0.33260017128037667,-0.10131873017180713,1.0,0.0,0.0,1.0
2021-03-09,0.28185108495268674,0.28185108495268674,1.0,0.0,0.396852453140015,0.06573392549876823,0.0,1.0,0.0,1.0
2021-03-10,0.3799986527082028,0.3799986527082028,1.0,0.0,0.38217711527643605,0.026285105894087408,0.0,1.0,0.0,1.0
2021-03-11,0.08206564845775782,0.08206564845775782,1.0,0.0,0.46984706284755773,0.11046862997382764,0.0,1.0,0.0,1.0
2021-03-12,0.25739907170424225,0.25739907170424225,1.0,0.0,0.44029363904775426,0.013388545082114489,0.0,1.0,0.0,1.0
2021-03-15,0.20904740235868835,0.20904740235868835,1.0,0.0,0.4279079085360563,0.04386930048870521,1.0,0.0,0.0,1.0
2021-03-16,0.20892339840853327,0.20892339840853327,1.0,0.0,0.4178678781636179,0.03579090327788932,1.0,0.0,0.0,1.0
2021-03-17,0.11694566266901517,0.11694566266901517,1.0,0.0,0.373085561419172,0.022518790439331422,1.0,0.0,0.0,1.0
2021-03-18,0.5841586777618588,0.5841586777618588,1.0,0.0,0.4056267382249884,0.08076426934236632,1.0,0.0,0.0,1.0
2021-03-19,0.4046165069519582,0.4046165069519582,1.0,0.0,0.322754359388606,-0.027783585932234234,1.0,0.0,0.0,1.0
2021-03-22,0.43198366820189815,0.43198366820189815,1.0,0.0,0.323635630156801,-0.041998036312035636,1.0,0.0,0.0,1.0
2021-03-23,0.7247995990387573,0.7247995990387573,1.0,0.0,0.309618376234091,-0.03567060898195572,0.0,1.0,0.0,1.0
2021-03-24,0.8536914703235892,0.8536914703235892,1.0,0.0,0.25967044462009126,-0.07388864572760483,1.0,0.0,0.0,1.0
2021-03-25,0.8729869387510097,0.8729869387510097,1.0,0.0,0.15455660749741654,-0.4830558772739456,1.0,0.0,0.0,1.0
2021-03-26,0.40524953600443453,0.40524953600443453,1.0,0.0,0.22784785482632933,-0.3939204279406043,0.0,1.0,0.0,1.0
2021-03-29,0.8147415573992108,0.8147415573992108,1.0,0.0,0.10830655941470367,-0.4113608367351011,0.0,1.0,0.0,1.0
2021-03-30,0.7953709690716657,0.7953709690716657,1.0,0.0,0.04878163995609274,-0.5193742634820467,0.0,1.0,0.0,1.0
2021-03-31,0.5525468845098098,0.5525468845098098,1.0,0.0,0.035372934043149104,-0.4625104257743209,1.0,0.0,0.0,1.0
2021-04-01,0.18188444714538918,0.18188444714538918,0.0,1.0,-0.08133927677263193,-0.4835255100327425,1.0,0.0,1.0,0.0
2021-04-05,0.22176769037800698,0.22176769037800698,1.0,0.0,-0.15957489675006553,-0.4626561412406896,0.0,1.0,0.0,1.0
2021-04-06,0.26337795879082637,0.26337795879082637,1.0,0.0,-0.33689473467588976,-0.693103618800934,1.0,0.0,0.0,1.0
2021-04-07,0.5433061989028177,0.5433061989028177,1.0,0.0,-0.5098459882703626,-0.7766323338605252,0.0,1.0,0.0,1.0
2021-04-08,0.47324441305106385,0.47324441305106385,1.0,0.0,-0.4954692038459531,-0.7904739896183066,0.0,1.0,0.0,1.0
2021-04-09,0.5296953214344353,0.5296953214344353,1.0,0.0,-0.8825120143022231,-0.9250619272894993,1.0,0.0,0.0,1.0
2021-04-12,0.5375497327838774,0.5375497327838774,1.0,0.0,-0.9053591360523658,-0.9416884118212537,0.0,1.0,0.0,1.0
2021-04-13,0.5236683324210837,0.5236683324210837,1.0,0.0,-0.9131539601886662,-0.9374559717567363,1.0,0.0,0.0,1.0
2021-04-14,0.4975353584300517,0.4975353584300517,1.0,0.0,-0.9067561700503355,-0.8759310253779012,0.0,1.0,0.0,1.0
2021-04-15,0.2999954663630129,0.2999954663630129,1.0,0.0,-0.9011680851295085,-0.8404859809861924,1.0,0.0,0.0,1.0
2021-04-16,0.2716799500723543,0.2716799500723543,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0
2021-04-19,0.510428754955814,0.510428754955814,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
2021-04-20,0.7430589490784627,0.7430589490784627,1.0,0.0,-1.0,-0.9355010177404383,1.0,0.0,0.0,1.0
2021-04-21,0.3018635089328924,0.3018635089328924,1.0,0.0,-1.0,-0.8501735973400141,1.0,0.0,0.0,1.0
2021-04-22,0.3114144468566954,0.3114144468566954,1.0,0.0,-1.0,-0.8244378236333144,1.0,0.0,0.0,1.0
2021-04-23,-0.09266247582813388,-0.09266247582813388,1.0,0.0,-1.0,-0.6219844410609002,1.0,0.0,0.0,1.0
2021-04-26,-0.01867078554344046,-0.01867078554344046,1.0,0.0,-1.0,-0.7924551222407922,0.0,1.0,0.0,1.0
2021-04-27,0.11750379530756129,0.11750379530756129,1.0,0.0,-1.0,-0.9197828862683681,0.0,1.0,0.0,1.0
2021-04-28,0.08117823939153372,0.08117823939153372,0.0,1.0,-1.0,-0.8462925217686108,1.0,0.0,0.0,1.0
2021-04-29,0.09131776649168229,0.09131776649168229,0.0,1.0,-0.8990073002030198,-0.8390288040323722,1.0,0.0,1.0,0.0
2021-04-30,0.24598274188592278,0.24598274188592278,0.0,1.0,-0.8492259071176818,-0.9272951569526423,1.0,0.0,1.0,0.0
2021-05-03,0.49537105436070294,0.49537105436070294,0.0,1.0,-0.8335970992513869,-0.8142955396801465,0.0,1.0,0.0,1.0
2021-05-04,0.7595920341991029,0.7595920341991029,0.0,1.0,-0.7670816433963557,-0.7299825979081136,1.0,0.0,0.0,1.0
2021-05-05,0.47839513580188603,0.47839513580188603,0.0,1.0,-0.7422764216210519,-0.7276309856535035,1.0,0.0,1.0,0.0
2021-05-06,0.42847604720486776,0.42847604720486776,0.0,1.0,-0.7476754755730133,-0.6973841087286233,0.0,1.0,1.0,0.0
2021-05-07,0.21198244700397817,0.21198244700397817,0.0,1.0,-0.6698918415815658,-0.6502368008395494,0.0,1.0,1.0,0.0
2021-05-10,0.7341145963530094,0.7341145963530094,0.0,1.0,-0.5538190268476625,-0.3785046983794471,1.0,0.0,0.0,1.0
2021-05-11,0.8231780091944073,0.8231780091944073,1.0,0.0,-0.5328055815784866,-0.3572073705682586,0.0,1.0,0.0,1.0
2021-05-12,1.0,1.0,0.0,1.0,-0.4283061783931323,-0.22872199140305224,1.0,0.0,0.0,1.0
2021-05-13,1.0,1.0,1.0,0.0,-0.430694636494882,-0.24175189245348513,1.0,0.0,0.0,1.0
2021-05-14,0.7486368791339285,0.7486368791339285,0.0,1.0,-0.37404481906259524,-0.1501116747084747,1.0,0.0,1.0,0.0
2021-05-17,0.8596823203074164,0.8596823203074164,0.0,1.0,-0.3351550497401664,-0.1400658064983216,0.0,1.0,1.0,0.0
2021-05-18,1.0,1.0,1.0,0.0,-0.32757081787801556,-0.1495936610379203,0.0,1.0,0.0,1.0
2021-05-19,0.6927965426013742,0.6927965426013742,1.0,0.0,-0.2761569607449019,-0.3052195511204783,0.0,1.0,0.0,1.0
2021-05-20,0.37434571314643944,0.37434571314643944,1.0,0.0,-0.19172924652290868,-0.21742749411749343,0.0,1.0,0.0,1.0
2021-05-21,0.48329200912816017,0.48329200912816017,0.0,1.0,-0.20247914874380576,-0.25203789201596266,0.0,1.0,0.0,1.0
2021-05-24,0.2207646330973651,0.2207646330973651,0.0,1.0,-0.21668118702039182,-0.1399917444970856,1.0,0.0,0.0,1.0
2021-05-25,0.12044960894794045,0.12044960894794045,0.0,1.0,-0.16090748212829695,-0.09017822577331887,1.0,0.0,1.0,0.0
2021-05-26,-0.1630442912318315,-0.1630442912318315,0.0,1.0,-0.06439944367049814,0.028167756464715393,0.0,1.0,0.0,1.0
2021-05-27,-0.17320302335037338,-0.17320302335037338,1.0,0.0,-0.20119676542558174,0.040512228647090594,0.0,1.0,0.0,1.0
2021-05-28,-0.24603486441529285,-0.24603486441529285,1.0,0.0,-0.16093224393713132,0.09531586292008272,1.0,0.0,0.0,1.0
2021-06-01,0.06763251477472344,0.06763251477472344,0.0,1.0,-0.12175524429333286,0.047923932299948555,0.0,1.0,0.0,1.0
2021-06-02,-0.027466395092210962,-0.027466395092210962,0.0,1.0,-0.10897586327856963,0.11272078952572091,1.0,0.0,0.0,1.0
2021-06-03,0.23033349241253967,0.23033349241253967,0.0,1.0,-0.03351106892294481,0.14413521610622507,0.0,1.0,0.0,1.0
2021-06-04,-0.09286625881290893,-0.09286625881290893,0.0,1.0,-0.01743958430672095,0.22830736113269673,1.0,0.0,0.0,1.0
2021-06-07,0.02476014811543872,0.02476014811543872,0.0,1.0,0.094969366976195,0.28511601009872195,0.0,1.0,0.0,1.0
2021-06-08,-0.02702827017386078,-0.02702827017386078,0.0,1.0,-0.11376853441787455,-0.2821669651825313,0.0,1.0,0.0,1.0
2021-06-09,0.13478011490024333,0.13478011490024333,0.0,1.0,-0.08653219972455614,-0.27226128791008847,0.0,1.0,0.0,1.0
2021-06-10,0.03215592656033241,0.03215592656033241,0.0,1.0,-0.4862243409635088,-0.8215061884123225,1.0,0.0,0.0,1.0
2021-06-11,-0.09815457782142223,-0.09815457782142223,0.0,1.0,-0.49748806267618956,-0.8168082715251368,0.0,1.0,0.0,1.0
2021-06-14,-0.6534895518706122,-0.6534895518706122,0.0,1.0,-0.4517179014798681,-0.5916764492372734,1.0,0.0,0.0,1.0
2021-06-15,-0.41449324284488576,-0.41449324284488576,0.0,1.0,-0.4386588326783957,-0.5113908450380187,0.0,1.0,0.0,1.0
2021-06-16,-0.348049106330676,-0.348049106330676,1.0,0.0,-0.35182333146363237,-0.6238741770217429,0.0,1.0,0.0,1.0
2021-06-17,-0.3802834153263328,-0.3802834153263328,1.0,0.0,-0.47035764586422596,-0.7430226819193728,1.0,0.0,0.0,1.0
2021-06-18,0.27185745667238836,0.27185745667238836,1.0,0.0,-0.583652718452298,-0.344490195895363,0.0,1.0,0.0,1.0
2021-06-21,0.23577812347390406,0.23577812347390406,1.0,0.0,-0.5829704425849974,-0.36812348778487114,0.0,1.0,0.0,1.0
2021-06-22,0.30202577526122104,0.30202577526122104,1.0,0.0,-0.455024745389368,-0.3124830426325281,0.0,1.0,0.0,1.0
2021-06-23,0.1752643392897182,0.1752643392897182,1.0,0.0,-0.39773105903970457,-0.12677212009372105,0.0,1.0,0.0,1.0
2021-06-24,-0.19671198508378435,-0.19671198508378435,1.0,0.0,-0.6440687273412036,-0.04667980176025407,1.0,0.0,0.0,1.0
2021-06-25,-0.11037665702644989,-0.11037665702644989,1.0,0.0,-0.7909738822058551,0.050570472693511836,0.0,1.0,0.0,1.0
2021-06-28,-0.32305261565518756,-0.32305261565518756,1.0,0.0,-0.6406557457309553,0.3143529224275618,0.0,1.0,0.0,1.0
2021-06-29,-0.5610387159453721,-0.5610387159453721,1.0,0.0,-0.7223007260900354,0.1665382246218311,1.0,0.0,0.0,1.0
2021-06-30,-0.41691379613554863,-0.41691379613554863,1.0,0.0,-0.7109153460981333,0.2135691956109091,0.0,1.0,0.0,1.0
2021-07-01,-0.4631531935367741,-0.4631531935367741,1.0,0.0,-0.5338208797717532,0.16416500692883468,1.0,0.0,0.0,1.0
2021-07-02,-0.6156150548565323,-0.6156150548565323,1.0,0.0,-0.5769706645799659,-0.008945982727431367,1.0,0.0,0.0,1.0
2021-07-06,-0.5479199014496224,-0.5479199014496224,1.0,0.0,-0.5144033307090474,-0.06102603752732407,1.0,0.0,0.0,1.0
2021-07-07,-0.39101585069824213,-0.39101585069824213,0.0,1.0,-0.35814270673885856,-0.02040644701404793,1.0,0.0,0.0,1.0
2021-07-08,-0.10297439258574896,-0.10297439258574896,0.0,1.0,-0.15389242631046052,0.033278827045089235,1.0,0.0,0.0,1.0
2021-07-09,-0.35181898936636546,-0.35181898936636546,0.0,1.0,0.003166535017013188,0.09187830100262395,0.0,1.0,0.0,1.0
2021-07-12,-0.35878924656002986,-0.35878924656002986,0.0,1.0,0.012188458280896246,0.11753169800213804,1.0,0.0,0.0,1.0
2021-07-13,-0.27177123120698254,-0.27177123120698254,1.0,0.0,-0.0468094993743471,-0.6475571438514183,0.0,1.0,0.0,1.0
2021-07-14,-0.25071135303259856,-0.25071135303259856,0.0,1.0,0.03907685839390574,-0.6970534062613003,1.0,0.0,0.0,1.0
2021-07-15,0.11224247605437834,0.11224247605437834,0.0,1.0,0.08477347500785688,-0.39107551248849914,0.0,1.0,0.0,1.0
2021-07-16,0.41060025649226417,0.41060025649226417,1.0,0.0,0.12680566873519616,-0.042932736422651836,0.0,1.0,0.0,1.0
2021-07-19,0.4165739364371571,0.4165739364371571,1.0,0.0,0.02538595201340893,-1.0,1.0,0.0,0.0,1.0
2021-07-20,0.05688690245685806,0.05688690245685806,1.0,0.0,0.3503036158126651,-0.6623989370625699,0.0,1.0,0.0,1.0
2021-07-21,-0.7466026817842221,-0.7466026817842221,0.0,1.0,0.48393425732380635,0.35112075192770925,1.0,0.0,0.0,1.0
2021-07-22,-0.37690509515774456,-0.37690509515774456,0.0,1.0,0.4409639513555241,0.6049077656854157,0.0,1.0,0.0,1.0
2021-07-23,-0.7398713664721907,-0.7398713664721907,0.0,1.0,0.32631136851047393,0.5145141068309295,1.0,0.0,0.0,1.0
2021-07-26,-0.7170623943609725,-0.7170623943609725,1.0,0.0,0.567411428236577,0.468250554458639,1.0,0.0,0.0,1.0
2021-07-27,-0.1282603027431274,-0.1282603027431274,1.0,0.0,0.4317241654729996,0.8603218196058502,0.0,1.0,0.0,1.0
2021-07-28,-0.39149629947830167,-0.39149629947830167,1.0,0.0,0.7294230245179557,0.8757544336225146,0.0,1.0,0.0,1.0
2021-07-29,-0.7900202400995251,-0.7900202400995251,1.0,0.0,0.763280429441999,1.0,1.0,0.0,0.0,1.0
2021-07-30,-1.0,-1.0,0.0,1.0,0.7671571271489765,1.0,1.0,0.0,1.0,0.0
2021-08-02,-1.0,-1.0,0.0,1.0,0.7440483046855089,1.0,0.0,1.0,1.0,0.0
2021-08-03,-1.0,-1.0,0.0,1.0,0.7695102820682583,1.0,1.0,0.0,1.0,0.0
2021-08-04,-1.0,-1.0,0.0,1.0,0.800933237824789,1.0,1.0,0.0,1.0,0.0
2021-08-05,-1.0,-1.0,0.0,1.0,0.5124428919837258,1.0,0.0,1.0,1.0,0.0
2021-08-06,-1.0,-1.0,0.0,1.0,0.7215074065991351,1.0,1.0,0.0,1.0,0.0
2021-08-09,-1.0,-1.0,1.0,0.0,0.7022374241023549,1.0,0.0,1.0,1.0,0.0
2021-08-10,-1.0,-1.0,1.0,0.0,0.748095592313359,1.0,1.0,0.0,1.0,0.0
2021-08-11,-1.0,-1.0,1.0,0.0,0.5864129650684841,1.0,0.0,1.0,1.0,0.0
2021-08-12,-1.0,-1.0,1.0,0.0,0.5384729278733716,1.0,0.0,1.0,1.0,0.0
2021-08-13,-1.0,-1.0,0.0,1.0,0.6071947238089068,0.9984126200275755,1.0,0.0,1.0,0.0
2021-08-16,-0.9616914555223824,-0.9616914555223824,0.0,1.0,0.7806795914051473,0.9680855632274856,1.0,0.0,1.0,0.0
2021-08-17,-0.7878174386924005,-0.7878174386924005,0.0,1.0,0.9027170740424221,0.9524229815808395,1.0,0.0,1.0,0.0
2021-08-18,-0.8269736630833958,-0.8269736630833958,0.0,1.0,0.6996047178478063,0.7936529924014225,1.0,0.0,1.0,0.0
2021-08-19,-0.8304700358434082,-0.8304700358434082,0.0,1.0,0.6887124408825219,0.690965793384622,1.0,0.0,1.0,0.0
2021-08-20,-0.8721293476746105,-0.8721293476746105,0.0,1.0,0.8862331986365634,0.6562338550084877,0.0,1.0,1.0,0.0
2021-08-23,-0.941816560420715,-0.941816560420715,0.0,1.0,1.0,0.6289442020109897,0.0,1.0,1.0,0.0
2021-08-24,-0.9982031878169375,-0.9982031878169375,0.0,1.0,0.844872975922324,0.44574174991708243,1.0,0.0,1.0,0.0
2021-08-25,-0.9864948105742507,-0.9864948105742507,0.0,1.0,0.5633391558307099,0.4589367072076302,1.0,0.0,1.0,0.0
2021-08-26,-0.9700281223907402,-0.9700281223907402,0.0,1.0,0.5691625312477346,0.4238544137541934,1.0,0.0,1.0,0.0
2021-08-27,-1.0,-1.0,0.0,1.0,0.6131699691085649,-0.9803337078176042,0.0,1.0,1.0,0.0
2021-08-30,-1.0,-1.0,0.0,1.0,0.646419146157629,-0.9470210898591636,1.0,0.0,1.0,0.0
2021-08-31,-0.963010183336099,-0.963010183336099,0.0,1.0,0.796268623948016,-0.8655372533978556,1.0,0.0,1.0,0.0
2021-09-01,-0.914132806531505,-0.914132806531505,0.0,1.0,0.8301885186851695,-0.8598740350266092,0.0,1.0,1.0,0.0
2021-09-02,-0.9534910830542972,-0.9534910830542972,0.0,1.0,0.8961631390436525,-0.810480620050145,0.0,1.0,1.0,0.0
2021-09-03,-0.8981214299229359,-0.8981214299229359,0.0,1.0,0.861983903772726,-0.7843209269431959,0.0,1.0,1.0,0.0
2021-09-07,-0.8300643122121595,-0.8300643122121595,0.0,1.0,0.8294281998279406,-0.7690643810025832,0.0,1.0,1.0,0.0
2021-09-08,-0.7381338020678849,-0.7381338020678849,0.0,1.0,0.8745922937353101,-0.7015941155045377,1.0,0.0,1.0,0.0
2021-09-09,-0.7084653669545629,-0.7084653669545629,0.0,1.0,0.8409516205057749,-0.6844843849767267,0.0,1.0,1.0,0.0
2021-09-10,-0.6888668983966465,-0.6888668983966465,0.0,1.0,0.8369149048810633,-0.6945689262217223,0.0,1.0,1.0,0.0
2021-09-13,-0.7261625313470919,-0.7261625313470919,0.0,1.0,0.8072603572858179,-0.665866442439206,1.0,0.0,1.0,0.0
2021-09-14,-0.6617678519093826,-0.6617678519093826,0.0,1.0,0.8279451141016317,-0.5993545853859807,1.0,0.0,1.0,0.0
2021-09-15,-0.6837107182463599,-0.6837107182463599,0.0,1.0,0.35093561882512836,-0.6627646184492724,1.0,0.0,1.0,0.0
2021-09-16,-0.6577199526760554,-0.6577199526760554,0.0,1.0,0.2958416431035779,-0.6451270298633337,0.0,1.0,1.0,0.0
2021-09-17,-0.5578622572804295,-0.5578622572804295,0.0,1.0,0.31733705978629567,-0.5586177481715279,0.0,1.0,1.0,0.0
2021-09-20,-0.47301519952150173,-0.47301519952150173,0.0,1.0,0.4381977497544548,-0.5161927309265,1.0,0.0,1.0,0.0
2021-09-21,-0.44885115697285943,-0.44885115697285943,0.0,1.0,0.23881212832960488,-0.5287036689347467,0.0,1.0,1.0,0.0
2021-09-22,-0.4807788829222478,-0.4807788829222478,0.0,1.0,0.39262567009144056,-0.5471037683545106,0.0,1.0,1.0,0.0
2021-09-23,-0.4880685582519563,-0.4880685582519563,0.0,1.0,0.45020742943688735,-0.5370753708860174,0.0,1.0,1.0,0.0
2021-09-24,-0.46679756171572145,-0.46679756171572145,0.0,1.0,0.39991137897450757,-0.5263495796860351,0.0,1.0,0.0,1.0
2021-09-27,-0.4490601208562043,-0.4490601208562043,0.0,1.0,0.27000847921014576,-0.6332718139550495,0.0,1.0,0.0,1.0
2021-09-28,-0.24724962206657755,-0.24724962206657755,0.0,1.0,0.5829438409213167,-0.47479053871155297,1.0,0.0,0.0,1.0
2021-09-29,-0.14736850672774895,-0.14736850672774895,0.0,1.0,0.3423599090446812,-0.44577240246199584,0.0,1.0,0.0,1.0
2021-09-30,-0.10392468489981035,-0.10392468489981035,0.0,1.0,0.3477799109085185,-0.43534760834012665,0.0,1.0,0.0,1.0
2021-10-01,-0.15762694305355546,-0.15762694305355546,0.0,1.0,0.23789830460346553,-0.43119084440664834,1.0,0.0,0.0,1.0
2021-10-04,-2.4206078168676574e-05,-2.4206078168676574e-05,0.0,1.0,0.2859645839017272,-0.36319205494014406,0.0,1.0,0.0,1.0
2021-10-05,-0.06283088646753883,-0.06283088646753883,0.0,1.0,0.28215510102906,-0.31551582099068487,1.0,0.0,0.0,1.0
2021-10-06,-0.048686837407246865,-0.048686837407246865,0.0,1.0,0.0762252436650252,-0.31504817909666444,1.0,0.0,0.0,1.0
2021-10-07,-0.09934284279624359,-0.09934284279624359,0.0,1.0,0.1325464068886538,-0.2905688322707643,0.0,1.0,0.0,1.0
2021-10-08,-0.05143236162339651,-0.05143236162339651,0.0,1.0,0.012548401752225578,-0.27881991591004907,1.0,0.0,0.0,1.0
2021-10-11,0.04644293404660362,0.04644293404660362,0.0,1.0,0.14227740371200065,-0.30485163756652206,1.0,0.0,0.0,1.0
2021-10-12,0.07517250044629642,0.07517250044629642,0.0,1.0,0.0861038314550764,-0.3017240898279876,1.0,0.0,0.0,1.0
2021-10-13,0.1343905674887595,0.1343905674887595,0.0,1.0,0.20613959087432512,-0.3201029775661597,1.0,0.0,0.0,1.0
2021-10-14,0.06802479805205575,0.06802479805205575,0.0,1.0,0.30880140525647876,-0.2505869066679644,0.0,1.0,0.0,1.0
2021-10-15,0.1452342130222232,0.1452342130222232,0.0,1.0,0.2920680617960215,-0.2549640621168353,0.0,1.0,0.0,1.0
2021-10-18,0.18382389406796218,0.18382389406796218,0.0,1.0,-0.039584159291945566,-0.25292833714454843,0.0,1.0,0.0,1.0
2021-10-19,0.15739573974475352,0.15739573974475352,0.0,1.0,-0.050831876912796906,-0.23583894052091484,0.0,1.0,0.0,1.0
2021-10-20,0.14729536204429072,0.14729536204429072,0.0,1.0,-0.5227533376978094,-0.2042253001855819,1.0,0.0,0.0,1.0
2021-10-21,-0.07254967855171363,-0.07254967855171363,0.0,1.0,-0.7536672205786508,-0.1209527367084668,1.0,0.0,0.0,1.0
2021-10-22,-0.02527359060813471,-0.02527359060813471,0.0,1.0,-0.8580870889002861,-0.10274667134610363,0.0,1.0,0.0,1.0
2021-10-25,-0.14650898289493197,-0.14650898289493197,1.0,0.0,-0.6393992021607982,0.5401083803912502,0.0,1.0,0.0,1.0
2021-10-26,0.10018506986540325,0.10018506986540325,1.0,0.0,-1.0,0.30616299509717243,1.0,0.0,0.0,1.0
2021-10-27,0.34096590630367457,0.34096590630367457,1.0,0.0,-1.0,0.2903443126703345,0.0,1.0,0.0,1.0
2021-10-28,-0.5846913660030282,-0.5846913660030282,1.0,0.0,-0.6757924102028896,0.6761970375683113,1.0,0.0,0.0,1.0
2021-10-29,-0.15871969516306528,-0.15871969516306528,1.0,0.0,-0.6820536028248578,0.7271310005005818,0.0,1.0,0.0,1.0
2021-11-01,-0.28314593135227883,-0.28314593135227883,1.0,0.0,-0.6951220351626908,0.6326323153168424,0.0,1.0,0.0,1.0
2021-11-02,-0.07392276087769789,-0.07392276087769789,1.0,0.0,-0.55889668021488,0.6527778876809259,0.0,1.0,0.0,1.0
2021-11-03,-0.1382825330113781,-0.1382825330113781,1.0,0.0,-0.5576824071983609,0.6626101207548635,0.0,1.0,0.0,1.0
2021-11-04,-0.07181806718020539,-0.07181806718020539,1.0,0.0,-0.5815973782434334,0.6664158827258142,0.0,1.0,0.0,1.0
2021-11-05,0.04106051616589852,0.04106051616589852,1.0,0.0,-0.5285509174095644,0.6808829669788825,1.0,0.0,0.0,1.0
2021-11-08,-0.06743635508360649,-0.06743635508360649,1.0,0.0,-0.8813290690815668,0.6750277457106721,0.0,1.0,0.0,1.0
2021-11-09,0.06630522785231004,0.06630522785231004,1.0,0.0,-1.0,0.6918619783296657,0.0,1.0,0.0,1.0
2021-11-10,0.5342809056033703,0.5342809056033703,1.0,0.0,-0.10967409479267365,0.7617138004895572,1.0,0.0,0.0,1.0
2021-11-11,0.0785920937270727,0.0785920937270727,1.0,0.0,0.039397886004807106,0.7975174658214409,0.0,1.0,0.0,1.0
2021-11-12,-0.19443490080743733,-0.19443490080743733,1.0,0.0,0.04109825136028228,0.7981470061284652,1.0,0.0,0.0,1.0
2021-11-15,-0.47475385434927087,-0.47475385434927087,1.0,0.0,0.05114363701908621,0.8054786000336619,1.0,0.0,0.0,1.0
2021-11-16,-0.8491169138262747,-0.8491169138262747,1.0,0.0,0.18275979925672667,0.8237857548435255,1.0,0.0,0.0,1.0
2021-11-17,-0.5325828372416614,-0.5325828372416614,1.0,0.0,0.16333765572649042,0.8536828804589525,0.0,1.0,0.0,1.0
2021-11-18,-0.6592002307728924,-0.6592002307728924,1.0,0.0,0.18007053505613824,0.8031293728082727,1.0,0.0,0.0,1.0
2021-11-19,-0.5458433509029424,-0.5458433509029424,1.0,0.0,0.18458675013417186,0.7977431502183423,0.0,1.0,0.0,1.0
2021-11-22,-0.35802496227637776,-0.35802496227637776,1.0,0.0,0.36887955118913685,0.8077979751414268,1.0,0.0,0.0,1.0
2021-11-23,-0.3596174179222713,-0.3596174179222713,1.0,0.0,0.21396823762690853,0.7565396184924278,1.0,0.0,0.0,1.0
2021-11-24,-0.3277378341681115,-0.3277378341681115,1.0,0.0,0.3851779902962191,0.6999106614480485,0.0,1.0,0.0,1.0
2021-11-26,0.03288122164991086,0.03288122164991086,1.0,0.0,0.08030967858678216,0.23820879364500336,1.0,0.0,0.0,1.0
2021-11-29,-0.18874892811285232,-0.18874892811285232,1.0,0.0,0.21365927848821742,0.1313578396894624,0.0,1.0,0.0,1.0
2021-11-30,0.32951438301802505,0.32951438301802505,1.0,0.0,0.511011577173428,0.1933735590636826,1.0,0.0,0.0,1.0
2021-12-01,0.3743514666241457,0.3743514666241457,1.0,0.0,0.4098257582184464,0.15544020796065414,0.0,1.0,0.0,1.0
2021-12-02,0.3919393097301054,0.3919393097301054,1.0,0.0,0.4589732840662101,0.1451465302032824,0.0,1.0,0.0,1.0
2021-12-03,0.5699900133523478,0.5699900133523478,1.0,0.0,0.43444432377579306,0.14370599087801533,0.0,1.0,0.0,1.0
2021-12-06,1.0,1.0,1.0,0.0,0.4505647028794276,0.4012479914214166,0.0,1.0,0.0,1.0
2021-12-07,0.6556480567176286,0.6556480567176286,1.0,0.0,0.8760234804423948,0.5232708352813398,1.0,0.0,0.0,1.0
