Date,MR_CRTO,MR_STGW,Mom_CRTO,Mom_STGW,VB_CRTO,VB_STGW,XSR_CRTO,XSR_STGW,Val_CRTO,Val_STGW
2020-10-06,0.4799405366998382,-0.4799405366998382,1.0,0.0,0.4503024521347089,0.778147382133124,1.0,0.0,1.0,0.0
2020-10-07,0.7974690594604674,-0.7974690594604674,1.0,0.0,0.4730745074044711,0.7811671103977509,1.0,0.0,1.0,0.0
2020-10-08,0.40215293344028036,-0.40215293344028036,1.0,0.0,0.5352606811298319,0.7871955355634399,0.0,1.0,1.0,0.0
2020-10-09,0.6164557998801534,-0.6164557998801534,1.0,0.0,0.43096853515648326,0.7623896274691543,1.0,0.0,1.0,0.0
2020-10-12,0.39134865296276666,-0.39134865296276666,1.0,0.0,0.4634109194504524,0.7255062145493676,0.0,1.0,1.0,0.0
2020-10-13,0.22276621314948983,-0.22276621314948983,0.0,1.0,0.4129668054747251,0.726807425958415,0.0,1.0,1.0,0.0
2020-10-14,0.29981347712797457,-0.29981347712797457,0.0,1.0,0.44249629786887007,0.7309454444172894,0.0,1.0,1.0,0.0
2020-10-15,0.5063238470054208,-0.5063238470054208,1.0,0.0,0.5598717446606897,0.748773114143232,1.0,0.0,1.0,0.0
2020-10-16,0.6206831683369232,-0.6206831683369232,0.0,1.0,0.4938535753942102,0.7407913913765382,1.0,0.0,1.0,0.0
2020-10-19,0.5162293941657594,-0.5162293941657594,0.0,1.0,0.5749369271126928,0.71656105046458,0.0,1.0,1.0,0.0
2020-10-20,0.0581695053518985,-0.0581695053518985,0.0,1.0,0.6987442825460853,0.6552197961125303,0.0,1.0,0.0,1.0
2020-10-21,0.32964511472923286,-0.32964511472923286,0.0,1.0,0.34955859358792746,0.558724011374864,1.0,0.0,1.0,0.0
2020-10-22,-0.01343112540756574,0.01343112540756574,1.0,0.0,0.4744370427234887,0.5560954921930239,0.0,1.0,0.0,1.0
2020-10-23,-0.7635871138026109,0.7635871138026109,1.0,0.0,0.7342001463012993,0.5430147634495357,0.0,1.0,0.0,1.0
2020-10-26,-0.46585005264971663,0.46585005264971663,1.0,0.0,0.8270767133125339,0.5443502656625882,1.0,0.0,0.0,1.0
2020-10-27,-0.9857554276310998,0.9857554276310998,1.0,0.0,0.8004765006489357,0.5119655182278203,0.0,1.0,0.0,1.0
2020-10-28,-0.8361575961401501,0.8361575961401501,1.0,0.0,0.6818619600489395,0.43543723902166803,1.0,0.0,0.0,1.0
2020-10-29,-1.0,1.0,1.0,0.0,1.0,0.38570044120551694,0.0,1.0,0.0,1.0
2020-10-30,-1.0,1.0,1.0,0.0,1.0,0.42430956401612324,1.0,0.0,0.0,1.0
2020-11-02,-1.0,1.0,1.0,0.0,1.0,0.41863347895546454,1.0,0.0,0.0,1.0
2020-11-03,-1.0,1.0,1.0,0.0,1.0,0.11250247415448149,1.0,0.0,0.0,1.0
2020-11-04,-1.0,1.0,1.0,0.0,1.0,0.20674800162151377,0.0,1.0,0.0,1.0
2020-11-05,-1.0,1.0,1.0,0.0,1.0,0.22817613454406585,1.0,0.0,0.0,1.0
2020-11-06,-1.0,1.0,1.0,0.0,1.0,0.23561072877734832,0.0,1.0,0.0,1.0
2020-11-09,-1.0,1.0,1.0,0.0,1.0,0.23082615632447964,1.0,0.0,0.0,1.0
2020-11-10,-1.0,1.0,1.0,0.0,1.0,0.21576765178480986,1.0,0.0,0.0,1.0
2020-11-11,-0.920904467984629,0.920904467984629,1.0,0.0,0.9615053075113392,0.18654376884416324,1.0,0.0,0.0,1.0
2020-11-12,-0.9140421230463988,0.9140421230463988,1.0,0.0,0.9027491556840256,0.17452046867508622,0.0,1.0,0.0,1.0
2020-11-13,-0.9678154950244434,0.9678154950244434,1.0,0.0,0.8464259388944918,0.19030889954551478,1.0,0.0,0.0,1.0
2020-11-16,-1.0,1.0,1.0,0.0,0.8038473972089629,0.17755646856137033,0.0,1.0,0.0,1.0
2020-11-17,-1.0,1.0,1.0,0.0,0.7673096133057595,0.17520820177247293,0.0,1.0,0.0,1.0
2020-11-18,-0.8481328174092304,0.8481328174092304,1.0,0.0,0.7736012217709572,0.1784900044801754,1.0,0.0,0.0,1.0
2020-11-19,-0.9697881768857787,0.9697881768857787,1.0,0.0,0.7400742313458484,0.18522133723102568,0.0,1.0,0.0,1.0
2020-11-20,-1.0,1.0,1.0,0.0,0.6670943910390443,0.17440863069473325,0.0,1.0,0.0,1.0
2020-11-23,-1.0,1.0,1.0,0.0,0.6378222103933946,0.13578925259834923,0.0,1.0,0.0,1.0
2020-11-24,-1.0,1.0,1.0,0.0,0.654989116382791,0.025842275532649714,0.0,1.0,0.0,1.0
2020-11-25,-1.0,1.0,1.0,0.0,0.6296021551026333,-0.0012692644013625953,0.0,1.0,0.0,1.0
2020-11-27,-0.9632073098473121,0.9632073098473121,1.0,0.0,-0.255385195505827,-0.014596013429385817,1.0,0.0,0.0,1.0
2020-11-30,-0.9784505249430252,0.9784505249430252,1.0,0.0,-0.25019889181050853,-0.21879649627857745,0.0,1.0,0.0,1.0
2020-12-01,-0.9420926816199451,0.9420926816199451,1.0,0.0,-0.354842031052851,-0.24045192063796952,1.0,0.0,0.0,1.0
2020-12-02,-0.7779933524552949,0.7779933524552949,1.0,0.0,-0.34752374392783825,-0.22394090098893835,1.0,0.0,0.0,1.0
2020-12-03,-0.8270199444455265,0.8270199444455265,1.0,0.0,-0.3702325429385419,-0.5733757189248564,0.0,1.0,0.0,1.0
2020-12-04,-0.7970856815761216,0.7970856815761216,1.0,0.0,-0.42881000685787973,-0.762681440409357,1.0,0.0,0.0,1.0
2020-12-07,-0.7506704036527339,0.7506704036527339,1.0,0.0,-0.4467898751532856,-0.9214185634371501,1.0,0.0,0.0,1.0
2020-12-08,-0.6790996764963431,0.6790996764963431,1.0,0.0,-0.4582646660188114,-0.9833423125881962,1.0,0.0,0.0,1.0
2020-12-09,-0.6936823143050612,0.6936823143050612,1.0,0.0,-0.5556849104681773,-0.868245692982937,0.0,1.0,0.0,1.0
2020-12-10,-0.6390538712104741,0.6390538712104741,1.0,0.0,-0.5689631486110452,-0.7634686991979829,1.0,0.0,0.0,1.0
2020-12-11,-0.6120278633036296,0.6120278633036296,1.0,0.0,-0.5765214740886124,-0.8019150728945252,1.0,0.0,0.0,1.0
2020-12-14,-0.5639575053242191,0.5639575053242191,1.0,0.0,-0.6092625575845081,-0.9678331189251841,1.0,0.0,0.0,1.0
2020-12-15,-0.5871137805549048,0.5871137805549048,1.0,0.0,-0.6598164756159864,-0.9995251038516124,0.0,1.0,0.0,1.0
2020-12-16,-0.5381978306090293,0.5381978306090293,1.0,0.0,-0.6681851386203632,-0.9470708851156869,1.0,0.0,0.0,1.0
2020-12-17,-0.532181850885695,0.532181850885695,1.0,0.0,-0.8845711005869336,-0.8784319189136264,1.0,0.0,0.0,1.0
2020-12-18,-0.5842946722073706,0.5842946722073706,1.0,0.0,-0.8947560034780991,-0.6995448524206295,0.0,1.0,0.0,1.0
2020-12-21,-0.5432903928657389,0.5432903928657389,1.0,0.0,-0.9625691624693957,-0.6346191905063517,1.0,0.0,0.0,1.0
2020-12-22,-0.5261530494588937,0.5261530494588937,1.0,0.0,-0.762556237923675,-0.01771708606898981,1.0,0.0,0.0,1.0
2020-12-23,-0.6722710652798567,0.6722710652798567,1.0,0.0,-0.6323626729327876,0.03493758198897744,0.0,1.0,0.0,1.0
2020-12-24,-0.5804837311767416,0.5804837311767416,1.0,0.0,-0.614877631768152,0.09297461366667475,1.0,0.0,0.0,1.0
2020-12-28,-0.5801351241641783,0.5801351241641783,1.0,0.0,-0.5986063300230376,0.1286249886863815,0.0,1.0,0.0,1.0
2020-12-29,-0.5185496730588456,0.5185496730588456,1.0,0.0,-0.5472551272239072,0.14372137058360854,0.0,1.0,0.0,1.0
2020-12-30,-0.560697143635823,0.560697143635823,1.0,0.0,-0.5181455086505186,0.15792013468544783,0.0,1.0,0.0,1.0
2020-12-31,-0.5364949112034132,0.5364949112034132,1.0,0.0,-0.5801740418013759,0.403178743736944,0.0,1.0,0.0,1.0
2021-01-04,-0.5431192861992111,0.5431192861992111,1.0,0.0,-0.5562138298224834,0.46932228825171857,0.0,1.0,0.0,1.0
2021-01-05,-0.3107877893918397,0.3107877893918397,1.0,0.0,-0.45447944930139067,0.5324530662993463,1.0,0.0,1.0,0.0
2021-01-06,-0.29184984760309174,0.29184984760309174,1.0,0.0,-0.44538879467050424,0.552140128102185,1.0,0.0,1.0,0.0
2021-01-07,-0.3552416089655806,0.3552416089655806,1.0,0.0,-0.4228632066480328,0.5728351447677761,0.0,1.0,1.0,0.0
2021-01-08,-0.2404477215420957,0.2404477215420957,1.0,0.0,-0.3872500384297437,0.47609352738875166,1.0,0.0,1.0,0.0
2021-01-11,-0.22774030198143755,0.22774030198143755,1.0,0.0,-0.3777760948705196,0.4458871764144765,0.0,1.0,1.0,0.0
2021-01-12,-0.2922340048268317,0.2922340048268317,1.0,0.0,-0.3571402697164126,0.457512253335757,0.0,1.0,1.0,0.0
2021-01-13,-0.20572607082430927,0.20572607082430927,1.0,0.0,-0.34716651034384144,0.457397387635102,1.0,0.0,1.0,0.0
2021-01-14,-0.1979246130682395,0.1979246130682395,1.0,0.0,-0.343833345226959,0.46470790259440053,1.0,0.0,1.0,0.0
2021-01-15,-0.2316032245350965,0.2316032245350965,1.0,0.0,-0.3403642539219064,0.4655150333219968,0.0,1.0,1.0,0.0
2021-01-19,-0.052859932432933604,0.052859932432933604,1.0,0.0,-0.33124415865361556,0.514947469429771,1.0,0.0,1.0,0.0
2021-01-20,-0.22623521646919095,0.22623521646919095,1.0,0.0,-0.3121801442015857,0.3726340652910987,0.0,1.0,1.0,0.0
2021-01-21,0.09753638822506919,-0.09753638822506919,1.0,0.0,-0.21928312317312612,0.34844723376550235,1.0,0.0,1.0,0.0
2021-01-22,0.14093948225898428,-0.14093948225898428,1.0,0.0,-0.3393241061976082,-0.45715544857145735,1.0,0.0,1.0,0.0
2021-01-25,0.23753763453278512,-0.23753763453278512,1.0,0.0,-0.4564187316746604,-0.3808054132276608,1.0,0.0,1.0,0.0
2021-01-26,0.33985156570917363,-0.33985156570917363,1.0,0.0,-0.43493491697751496,-0.3972541606676649,1.0,0.0,1.0,0.0
2021-01-27,0.8706018225514167,-0.8706018225514167,0.0,1.0,0.04081306640408691,-0.40168896902958773,1.0,0.0,1.0,0.0
2021-01-28,0.42765473804001475,-0.42765473804001475,0.0,1.0,0.13524481087086276,-0.3587768252152648,0.0,1.0,1.0,0.0
2021-01-29,0.5495500014406255,-0.5495500014406255,1.0,0.0,0.14389126076945113,-0.3405927417584106,1.0,0.0,1.0,0.0
2021-02-01,0.07775831060824709,-0.07775831060824709,1.0,0.0,0.3435455157842317,-0.3384792963775819,0.0,1.0,1.0,0.0
2021-02-02,-0.33300241829132976,0.33300241829132976,0.0,1.0,0.42238935624283486,-0.4567533925930448,0.0,1.0,1.0,0.0
2021-02-03,-0.89195749979056,0.89195749979056,1.0,0.0,0.42512223643441627,-0.5528279715292214,0.0,1.0,0.0,1.0
2021-02-04,-1.0,1.0,1.0,0.0,0.576857262084081,-0.33452637930196294,0.0,1.0,0.0,1.0
2021-02-05,-1.0,1.0,1.0,0.0,0.5880716737576449,-0.16664701054145867,1.0,0.0,0.0,1.0
2021-02-08,-1.0,1.0,1.0,0.0,0.5954576080534533,-0.16338832733643863,1.0,0.0,1.0,0.0
2021-02-09,-1.0,1.0,1.0,0.0,0.6052452688056243,-0.21483273096185565,0.0,1.0,0.0,1.0
2021-02-10,-1.0,1.0,1.0,0.0,0.8286514579045463,-0.16015240144226867,0.0,1.0,0.0,1.0
2021-02-11,-1.0,1.0,1.0,0.0,0.8084534005604863,-0.08033642892604857,0.0,1.0,0.0,1.0
2021-02-12,-1.0,1.0,1.0,0.0,0.8299871292387552,-0.07816321289842038,1.0,0.0,0.0,1.0
2021-02-16,-1.0,1.0,1.0,0.0,0.8480938196808082,-0.02085693105439444,1.0,0.0,1.0,0.0
2021-02-17,-1.0,1.0,1.0,0.0,0.8979619953447752,-0.004457905028790756,0.0,1.0,0.0,1.0
2021-02-18,-1.0,1.0,1.0,0.0,0.9006137805822791,-0.0707708292951846,1.0,0.0,0.0,1.0
2021-02-19,-1.0,1.0,1.0,0.0,0.7991271172288782,-0.013170177503626423,0.0,1.0,0.0,1.0
2021-02-22,-1.0,1.0,1.0,0.0,0.7829578931306921,-0.00729635598698506,0.0,1.0,0.0,1.0
2021-02-23,-1.0,1.0,1.0,0.0,0.777700604281161,-0.01592931963779964,0.0,1.0,0.0,1.0
2021-02-24,-1.0,1.0,1.0,0.0,0.7831387599225546,0.03435391485034756,1.0,0.0,0.0,1.0
2021-02-25,-1.0,1.0,1.0,0.0,0.5460868951147945,0.09913553241820477,0.0,1.0,0.0,1.0
2021-02-26,-1.0,1.0,1.0,0.0,0.6066547321040808,0.10706683767297458,1.0,0.0,0.0,1.0
2021-03-01,-1.0,1.0,1.0,0.0,0.5456556085752091,0.10706153567268564,1.0,0.0,0.0,1.0
2021-03-02,-0.9720416673328613,0.9720416673328613,1.0,0.0,0.563548941181837,0.08375330219274484,1.0,0.0,0.0,1.0
2021-03-03,-0.8665143334332984,0.8665143334332984,1.0,0.0,0.5695752267647662,0.09550478484034959,1.0,0.0,1.0,0.0
2021-03-04,-0.751775567211036,0.751775567211036,1.0,0.0,0.6172874717025812,0.3143009481212487,0.0,1.0,1.0,0.0
2021-03-05,-0.7065088141752452,0.7065088141752452,1.0,0.0,0.4725585750869573,0.13537753734792118,1.0,0.0,1.0,0.0
2021-03-08,-0.7560412224649088,0.7560412224649088,1.0,0.0,0.45498196283453946,-0.011851879752971018,0.0,1.0,0.0,1.0
2021-03-09,-0.7572602464013776,0.7572602464013776,1.0,0.0,0.4450170157680175,0.3553586009077749,1.0,0.0,1.0,0.0
2021-03-10,-0.6955400485100044,0.6955400485100044,1.0,0.0,0.42405176136134354,0.3856303050683127,1.0,0.0,1.0,0.0
2021-03-11,-0.7011390612301688,0.7011390612301688,1.0,0.0,-0.22776758998684693,0.3630377858835323,1.0,0.0,1.0,0.0
2021-03-12,-0.5702320014822327,0.5702320014822327,1.0,0.0,-0.3608550590394979,0.3397595622818239,1.0,0.0,1.0,0.0
2021-03-15,-0.44401670433936086,0.44401670433936086,1.0,0.0,-0.36501787834628846,0.6605600628612918,1.0,0.0,1.0,0.0
2021-03-16,-0.47394789798408504,0.47394789798408504,1.0,0.0,-0.3681003347335407,0.6050982618981139,0.0,1.0,1.0,0.0
2021-03-17,-0.35775410646756944,0.35775410646756944,1.0,0.0,-0.32852022547988885,0.45029581612658026,1.0,0.0,1.0,0.0
2021-03-18,-0.33603196281621,0.33603196281621,1.0,0.0,-0.3512400001463607,0.5487460275642662,0.0,1.0,1.0,0.0
2021-03-19,-0.447046061818594,0.447046061818594,1.0,0.0,-0.33436247367879235,0.5754726073922132,0.0,1.0,0.0,1.0
2021-03-22,-0.5708045067566228,0.5708045067566228,1.0,0.0,-0.3152886106395001,1.0,0.0,1.0,0.0,1.0
2021-03-23,-0.47285831077878004,0.47285831077878004,1.0,0.0,-0.25720943052923995,1.0,1.0,0.0,0.0,1.0
2021-03-24,-0.4159289059372281,0.4159289059372281,1.0,0.0,-0.2672730918040573,0.876492427100731,1.0,0.0,0.0,1.0
2021-03-25,-0.42690558448098564,0.42690558448098564,1.0,0.0,-0.3048652763520378,0.8464284297620892,1.0,0.0,0.0,1.0
2021-03-26,-0.4373611190638353,0.4373611190638353,1.0,0.0,-0.32741313253260457,0.8215024481388667,0.0,1.0,0.0,1.0
2021-03-29,-0.4407190721885627,0.4407190721885627,1.0,0.0,-0.3438354505695063,0.7994093308705941,0.0,1.0,0.0,1.0
2021-03-30,-0.5105212458997502,0.5105212458997502,1.0,0.0,-0.2861508320025722,0.7976575818051422,0.0,1.0,0.0,1.0
2021-03-31,-0.5781848375539174,0.5781848375539174,1.0,0.0,-0.27649368313153183,0.8276502333939679,0.0,1.0,0.0,1.0
2021-04-01,-0.5650867027569279,0.5650867027569279,1.0,0.0,-0.38499497350206346,0.7863735491334115,1.0,0.0,0.0,1.0
2021-04-05,-0.501436841135892,0.501436841135892,1.0,0.0,-0.3883610789920691,0.7753058802575066,1.0,0.0,0.0,1.0
2021-04-06,-0.4470923531689257,0.4470923531689257,1.0,0.0,-0.38828746298907396,0.6344467027478429,1.0,0.0,0.0,1.0
2021-04-07,-0.4329436988592636,0.4329436988592636,1.0,0.0,-0.46851304572140523,0.38317562389699994,1.0,0.0,0.0,1.0
2021-04-08,-0.41959935771921913,0.41959935771921913,1.0,0.0,-0.4719249531336867,0.3938067319510741,1.0,0.0,0.0,1.0
2021-04-09,-0.41751891504320027,0.41751891504320027,1.0,0.0,-0.4915364747140463,0.3852391760652808,0.0,1.0,0.0,1.0
2021-04-12,-0.48978523306378113,0.48978523306378113,1.0,0.0,-0.5020222686529534,0.37441544427280804,0.0,1.0,0.0,1.0
2021-04-13,-0.5573990245062178,0.5573990245062178,1.0,0.0,-0.5023943749862224,-0.19142861154749025,0.0,1.0,0.0,1.0
2021-04-14,-0.4304062567580923,0.4304062567580923,1.0,0.0,-0.46538397559952627,-0.1112963086192125,1.0,0.0,0.0,1.0
2021-04-15,-0.4127931574645414,0.4127931574645414,1.0,0.0,-0.5639827314711182,-0.04385495982392997,1.0,0.0,0.0,1.0
2021-04-16,-0.4206254096425847,0.4206254096425847,1.0,0.0,-0.5820403509206402,-0.037581580825881304,0.0,1.0,0.0,1.0
2021-04-19,-0.32074149264060436,0.32074149264060436,1.0,0.0,-0.4650862246048538,-0.053917249336619684,1.0,0.0,0.0,1.0
2021-04-20,-0.4401156980341642,0.4401156980341642,1.0,0.0,-0.4986131491568195,-0.1084820377828658,0.0,1.0,0.0,1.0
2021-04-21,-0.39127031916917693,0.39127031916917693,1.0,0.0,-0.6263345722427576,0.044391395033951515,1.0,0.0,0.0,1.0
2021-04-22,-0.2758817896610897,0.2758817896610897,1.0,0.0,-0.6610770406113319,0.11247400598885811,1.0,0.0,1.0,0.0
2021-04-23,-0.224527807973736,0.224527807973736,1.0,0.0,-0.6275448478729664,0.07957043121521035,1.0,0.0,1.0,0.0
2021-04-26,-0.39065866360303647,0.39065866360303647,1.0,0.0,-0.49453590835503647,0.06444076316077849,0.0,1.0,0.0,1.0
2021-04-27,-0.3410807363111763,0.3410807363111763,1.0,0.0,-0.49018505388168965,-0.09503640105741122,1.0,0.0,1.0,0.0
2021-04-28,-0.26042949015317646,0.26042949015317646,1.0,0.0,-0.5126115712715026,-0.06356694494024014,1.0,0.0,1.0,0.0
2021-04-29,-0.45251757361175426,0.45251757361175426,1.0,0.0,-0.46926139276368306,-0.12340664661652102,0.0,1.0,0.0,1.0
2021-04-30,-0.3851100399126313,0.3851100399126313,1.0,0.0,-0.4820666601768927,-0.4157822908230314,1.0,0.0,1.0,0.0
2021-05-03,-0.5307022104091478,0.5307022104091478,1.0,0.0,-0.4113362020592777,-0.3848903355818953,0.0,1.0,0.0,1.0
2021-05-04,-0.11416691520034547,0.11416691520034547,1.0,0.0,-0.2432737531130261,-0.3550204863848936,1.0,0.0,1.0,0.0
2021-05-05,-0.10842733366278004,0.10842733366278004,1.0,0.0,-0.1988644518354781,-0.2285113853352096,1.0,0.0,1.0,0.0
2021-05-06,0.4330799906462883,-0.4330799906462883,1.0,0.0,-0.09313122470082956,-0.2301147538364849,1.0,0.0,1.0,0.0
2021-05-07,0.001799740234756912,-0.001799740234756912,1.0,0.0,0.3159058060192508,-0.22823584773933042,0.0,1.0,1.0,0.0
2021-05-10,0.5689604257645681,-0.5689604257645681,0.0,1.0,0.449963407973154,-0.19209025947230382,1.0,0.0,1.0,0.0
2021-05-11,0.8274328496441746,-0.8274328496441746,0.0,1.0,0.45679727469076103,-0.40877539883351915,1.0,0.0,1.0,0.0
2021-05-12,1.0,-1.0,0.0,1.0,0.4691445494799535,-0.374428868786689,1.0,0.0,1.0,0.0
2021-05-13,0.8842705756993495,-0.8842705756993495,0.0,1.0,0.5148858401114043,-0.3377522215567154,0.0,1.0,1.0,0.0
2021-05-14,1.0,-1.0,0.0,1.0,0.5451978450866739,-0.2654385118639084,1.0,0.0,1.0,0.0
2021-05-17,0.8887186614181605,-0.8887186614181605,0.0,1.0,0.4259881292013221,-0.41598139887885105,0.0,1.0,1.0,0.0
2021-05-18,1.0,-1.0,0.0,1.0,0.4475685139335477,-0.8824616671127349,1.0,0.0,1.0,0.0
2021-05-19,1.0,-1.0,0.0,1.0,0.4416727451111961,-1.0,0.0,1.0,1.0,0.0
2021-05-20,0.7898767912751444,-0.7898767912751444,0.0,1.0,0.4967554126644473,-1.0,0.0,1.0,1.0,0.0
2021-05-21,0.566971795213829,-0.566971795213829,0.0,1.0,0.5353863661900647,-0.9553899184917755,0.0,1.0,1.0,0.0
2021-05-24,0.440526933738606,-0.440526933738606,0.0,1.0,0.3648810329443585,-0.8724864834448677,0.0,1.0,1.0,0.0
2021-05-25,0.00689080266035139,-0.00689080266035139,0.0,1.0,0.3942317037388575,-0.5279063628826576,0.0,1.0,0.0,1.0
2021-05-26,0.07152558211487206,-0.07152558211487206,0.0,1.0,0.41412416163117455,-0.6510187438112283,1.0,0.0,0.0,1.0
2021-05-27,-0.03943236832008144,0.03943236832008144,0.0,1.0,0.3333367703190248,-0.5944129372645649,0.0,1.0,0.0,1.0
2021-05-28,0.16648425511202775,-0.16648425511202775,0.0,1.0,0.46625606338352005,-0.47745648489021725,1.0,0.0,0.0,1.0
2021-06-01,0.18774184656635035,-0.18774184656635035,0.0,1.0,0.4291470893357368,-0.472467323367744,1.0,0.0,0.0,1.0
2021-06-02,0.3222589833124361,-0.3222589833124361,0.0,1.0,0.17963741569886585,-0.34069740760668626,1.0,0.0,0.0,1.0
2021-06-03,-0.20160347051731467,0.20160347051731467,0.0,1.0,0.31643569258704213,-0.5045904340356115,0.0,1.0,0.0,1.0
2021-06-04,-0.5507803645645855,0.5507803645645855,0.0,1.0,0.2814623879030198,-0.42446851261511087,0.0,1.0,0.0,1.0
2021-06-07,-0.9249232110243584,0.9249232110243584,0.0,1.0,0.3368566020042494,-0.38762505111468704,0.0,1.0,0.0,1.0
2021-06-08,-0.7805254482958566,0.7805254482958566,1.0,0.0,-0.04580934734016231,-0.37884697036255793,1.0,0.0,0.0,1.0
2021-06-09,-0.25576946304070686,0.25576946304070686,0.0,1.0,0.26809637205392756,-0.21020050406127502,1.0,0.0,1.0,0.0
2021-06-10,0.05486124946638071,-0.05486124946638071,0.0,1.0,0.18880289317630297,-0.22385024468891082,1.0,0.0,1.0,0.0
2021-06-11,0.11217900713428561,-0.11217900713428561,0.0,1.0,0.1991754706571654,-0.16369721490792388,1.0,0.0,1.0,0.0
2021-06-14,0.3276683011650006,-0.3276683011650006,0.0,1.0,0.23686516304449393,-0.3934069783500547,1.0,0.0,1.0,0.0
2021-06-15,0.16189525176827732,-0.16189525176827732,0.0,1.0,0.25999104872355655,-0.2236713251126763,0.0,1.0,1.0,0.0
2021-06-16,0.09111263054903802,-0.09111263054903802,0.0,1.0,0.23846293018270093,-0.19282028519793049,0.0,1.0,1.0,0.0
2021-06-17,0.06392975334475937,-0.06392975334475937,0.0,1.0,0.3167352559631266,-0.133287187488872,0.0,1.0,1.0,0.0
2021-06-18,0.27217416001520367,-0.27217416001520367,0.0,1.0,0.28486479262983105,-0.14370081645844163,1.0,0.0,1.0,0.0
2021-06-21,0.2294169963354946,-0.2294169963354946,0.0,1.0,0.2919065951018822,-0.19059853523764977,0.0,1.0,1.0,0.0
2021-06-22,-0.11306612086799374,0.11306612086799374,0.0,1.0,0.3047119113772813,-0.13075616454782402,0.0,1.0,0.0,1.0
2021-06-23,0.25429679391001103,-0.25429679391001103,0.0,1.0,0.2912214737912477,-0.2323020441444369,1.0,0.0,1.0,0.0
2021-06-24,-0.4964907998192543,0.4964907998192543,0.0,1.0,0.8422130661876562,-0.0006566720671205677,0.0,1.0,1.0,0.0
2021-06-25,-0.60577178285976,0.60577178285976,0.0,1.0,0.8192773710038908,-0.025715749019095718,0.0,1.0,0.0,1.0
2021-06-28,-0.6318781862347993,0.6318781862347993,0.0,1.0,0.8007096435957173,0.16372961125730956,1.0,0.0,0.0,1.0
2021-06-29,-0.8079342138107014,0.8079342138107014,0.0,1.0,0.7701542598878476,0.20398656392157,0.0,1.0,0.0,1.0
2021-06-30,-0.6293718580954413,0.6293718580954413,0.0,1.0,0.7532122473909278,0.09878498917565975,1.0,0.0,1.0,0.0
2021-07-01,-0.4718722674829957,0.4718722674829957,0.0,1.0,0.6469452160779051,-0.004356993106614152,1.0,0.0,1.0,0.0
2021-07-02,-0.3931213099512645,0.3931213099512645,0.0,1.0,0.46666540540919665,-0.07780759392790934,1.0,0.0,1.0,0.0
2021-07-06,-0.5672109858661619,0.5672109858661619,0.0,1.0,0.25772540368439467,-0.07297004473096787,0.0,1.0,0.0,1.0
2021-07-07,-0.516650810720352,0.516650810720352,0.0,1.0,0.2941304344754601,-0.006183829964277568,0.0,1.0,0.0,1.0
2021-07-08,-0.8272577690555721,0.8272577690555721,0.0,1.0,-0.03463355029019549,0.859913981637154,0.0,1.0,0.0,1.0
2021-07-09,-0.800304214840143,0.800304214840143,0.0,1.0,-0.12494067014278876,0.8683024875852003,1.0,0.0,0.0,1.0
2021-07-12,-0.6115205229659834,0.6115205229659834,0.0,1.0,-0.08948619296661978,0.6603433601494342,1.0,0.0,0.0,1.0
2021-07-13,-0.7470882831482053,0.7470882831482053,0.0,1.0,-0.15218228279904558,0.6444189635452535,0.0,1.0,0.0,1.0
2021-07-14,-0.24961086415299713,0.24961086415299713,0.0,1.0,0.09586541056055226,0.4251530596806244,1.0,0.0,0.0,1.0
2021-07-15,-0.144382570711971,0.144382570711971,0.0,1.0,0.09564638828071892,0.6412207593924464,1.0,0.0,0.0,1.0
2021-07-16,0.13149453893229268,-0.13149453893229268,0.0,1.0,0.1259676910483757,0.805988832449252,1.0,0.0,1.0,0.0
2021-07-19,-0.12452327906523024,0.12452327906523024,0.0,1.0,0.09097213612168878,1.0,0.0,1.0,0.0,1.0
2021-07-20,0.23789401416420633,-0.23789401416420633,0.0,1.0,0.0690283807215956,1.0,1.0,0.0,1.0,0.0
2021-07-21,0.06989385452811547,-0.06989385452811547,0.0,1.0,0.17144950162548828,1.0,0.0,1.0,1.0,0.0
2021-07-22,0.05484576560758512,-0.05484576560758512,0.0,1.0,0.16871085321967796,1.0,0.0,1.0,1.0,0.0
2021-07-23,-0.17504957265775614,0.17504957265775614,0.0,1.0,-1.0,0.9559307942606143,0.0,1.0,1.0,0.0
2021-07-26,0.5591020957625229,-0.5591020957625229,0.0,1.0,-0.8869167316279765,1.0,1.0,0.0,1.0,0.0
2021-07-27,0.2501505587375897,-0.2501505587375897,0.0,1.0,-0.9277375922994201,0.9801479642584301,0.0,1.0,1.0,0.0
2021-07-28,0.22990777812719454,-0.22990777812719454,0.0,1.0,-1.0,0.9427216728233151,0.0,1.0,1.0,0.0
2021-07-29,0.37219940226583736,-0.37219940226583736,0.0,1.0,-0.9317150012487694,0.8546090419698094,1.0,0.0,1.0,0.0
2021-07-30,0.45798060917141603,-0.45798060917141603,0.0,1.0,-0.8810148870803483,0.9128269446471949,1.0,0.0,1.0,0.0
2021-08-02,0.37299499428410854,-0.37299499428410854,0.0,1.0,-0.7854420936776643,0.877993332427922,0.0,1.0,1.0,0.0
2021-08-03,0.10257464827596083,-0.10257464827596083,0.0,1.0,-0.5307069321863147,0.8608324038586542,0.0,1.0,1.0,0.0
2021-08-04,0.31872224204953475,-0.31872224204953475,0.0,1.0,-0.3970935824077958,0.8353153548804889,1.0,0.0,1.0,0.0
