Date,MR_IDCC,MR_NICE,Mom_IDCC,Mom_NICE,VB_IDCC,VB_NICE,XSR_IDCC,XSR_NICE,Val_IDCC,Val_NICE
2020-07-30,-0.5590012105825722,0.5590012105825722,0.0,1.0,0.17036674400650484,0.5068122314674632,1.0,0.0,1.0,0.0
2020-07-31,-0.7164786695420817,0.7164786695420817,0.0,1.0,-0.06276776818397557,0.4958466378977905,0.0,1.0,1.0,0.0
2020-08-03,-1.0,1.0,0.0,1.0,0.17786236217454102,0.6059129937818903,0.0,1.0,0.0,1.0
2020-08-04,-1.0,1.0,0.0,1.0,0.27733337554817167,0.6915373178331132,1.0,0.0,1.0,0.0
2020-08-05,-1.0,1.0,0.0,1.0,0.3447465419433861,0.672939218555292,1.0,0.0,1.0,0.0
2020-08-06,-1.0,1.0,0.0,1.0,0.459279610399954,1.0,1.0,0.0,1.0,0.0
2020-08-07,-0.9985624733864376,0.9985624733864376,0.0,1.0,0.45728282765968276,1.0,0.0,1.0,0.0,1.0
2020-08-10,-1.0,1.0,0.0,1.0,0.5319943216236677,1.0,0.0,1.0,0.0,1.0
2020-08-11,-1.0,1.0,0.0,1.0,0.5605724046437071,1.0,1.0,0.0,0.0,1.0
2020-08-12,-0.974280458120341,0.974280458120341,0.0,1.0,0.7271704417583659,1.0,1.0,0.0,0.0,1.0
2020-08-13,-0.9387836824504978,0.9387836824504978,0.0,1.0,0.5650686594621189,1.0,1.0,0.0,0.0,1.0
2020-08-14,-0.8470200954930951,0.8470200954930951,0.0,1.0,0.5796042117897852,0.9999361467156341,1.0,0.0,1.0,0.0
2020-08-17,-0.8310674444808176,0.8310674444808176,0.0,1.0,0.5807845515593686,0.8978965746367037,1.0,0.0,1.0,0.0
2020-08-18,-0.6531679280965844,0.6531679280965844,0.0,1.0,0.566826064423588,0.7990724486808848,1.0,0.0,1.0,0.0
2020-08-19,-0.5748340951126806,0.5748340951126806,0.0,1.0,0.4499738055987959,0.7883812605618461,0.0,1.0,1.0,0.0
2020-08-20,-0.5164272052104746,0.5164272052104746,0.0,1.0,0.44491086077641695,0.7148557449182055,1.0,0.0,1.0,0.0
2020-08-21,-0.45583793722060095,0.45583793722060095,0.0,1.0,0.18055900360244137,0.682879437268629,1.0,0.0,1.0,0.0
2020-08-24,-0.6405469258141004,0.6405469258141004,0.0,1.0,0.1237031994415823,0.7763728218310829,0.0,1.0,0.0,1.0
2020-08-25,-0.4428399614035372,0.4428399614035372,0.0,1.0,0.17318982772896152,0.764322144673809,1.0,0.0,1.0,0.0
2020-08-26,-0.32124428511366215,0.32124428511366215,0.0,1.0,0.09577566249835824,0.8535834713636904,1.0,0.0,1.0,0.0
2020-08-27,-0.21203117287422565,0.21203117287422565,0.0,1.0,0.10324112835175586,0.8309136935935052,1.0,0.0,1.0,0.0
2020-08-28,-0.23813683248112075,0.23813683248112075,0.0,1.0,0.10196049494416648,0.8860142301564294,0.0,1.0,1.0,0.0
2020-08-31,-0.0845897913192168,0.0845897913192168,0.0,1.0,-0.46581726453202693,0.8226457514491108,1.0,0.0,1.0,0.0
2020-09-01,-0.14019800400051738,0.14019800400051738,0.0,1.0,-0.4692180131805461,0.7558256545884117,1.0,0.0,1.0,0.0
2020-09-02,-0.3715370799639485,0.3715370799639485,0.0,1.0,-0.3190986340041243,0.7536466068396872,0.0,1.0,1.0,0.0
2020-09-03,-0.17261536790150556,0.17261536790150556,0.0,1.0,-0.09129377416220862,0.291990581877237,0.0,1.0,1.0,0.0
2020-09-04,-0.28288129678011514,0.28288129678011514,0.0,1.0,0.6994595556934364,0.20127327979277324,0.0,1.0,0.0,1.0
2020-09-08,-0.055285477334194096,0.055285477334194096,0.0,1.0,0.041279731168410536,0.23364237773327362,0.0,1.0,0.0,1.0
2020-09-09,-0.08785754718526412,0.08785754718526412,0.0,1.0,0.16004042325543102,0.29568275001186245,1.0,0.0,1.0,0.0
2020-09-10,0.07659843902369068,-0.07659843902369068,0.0,1.0,0.2562085827964353,0.3109063007623411,0.0,1.0,1.0,0.0
2020-09-11,0.2349924298441538,-0.2349924298441538,0.0,1.0,0.33430828521536765,0.2960458855868474,1.0,0.0,1.0,0.0
2020-09-14,0.400288535352401,-0.400288535352401,0.0,1.0,0.36233531476194014,0.2879635625805029,1.0,0.0,1.0,0.0
2020-09-15,0.13582761130826634,-0.13582761130826634,1.0,0.0,0.7859553399949428,0.26946375014994156,0.0,1.0,1.0,0.0
2020-09-16,0.18376613273061249,-0.18376613273061249,1.0,0.0,0.7373325899386841,0.2731724093632055,1.0,0.0,1.0,0.0
2020-09-17,0.2471528582965173,-0.2471528582965173,1.0,0.0,0.7107168042411384,0.25531447744703356,0.0,1.0,1.0,0.0
2020-09-18,0.34122246491800573,-0.34122246491800573,0.0,1.0,0.7032942631430689,0.26455731430244644,1.0,0.0,1.0,0.0
2020-09-21,0.7230280110441948,-0.7230280110441948,0.0,1.0,0.8946420970678314,0.24901927577553373,1.0,0.0,1.0,0.0
2020-09-22,0.727104648475334,-0.727104648475334,0.0,1.0,0.7909577976505133,0.1921243290004411,1.0,0.0,1.0,0.0
2020-09-23,1.0,-1.0,0.0,1.0,1.0,0.2847427972510471,1.0,0.0,1.0,0.0
2020-09-24,0.8659618873663216,-0.8659618873663216,0.0,1.0,1.0,-0.33089552352547386,0.0,1.0,1.0,0.0
2020-09-25,0.898812002547548,-0.898812002547548,0.0,1.0,1.0,-0.203702128677883,1.0,0.0,1.0,0.0
2020-09-28,0.7754556027177493,-0.7754556027177493,0.0,1.0,1.0,-0.2938865624781941,0.0,1.0,1.0,0.0
2020-09-29,0.731073074920996,-0.731073074920996,0.0,1.0,1.0,-0.2913434764155708,1.0,0.0,1.0,0.0
2020-09-30,0.7694897995990412,-0.7694897995990412,0.0,1.0,1.0,-0.3557724119706808,1.0,0.0,1.0,0.0
2020-10-01,0.7255875065120331,-0.7255875065120331,0.0,1.0,0.9369491973589271,-0.3604653897185682,1.0,0.0,1.0,0.0
2020-10-02,0.7946574582509008,-0.7946574582509008,0.0,1.0,0.7534632896184703,-0.554170292715911,0.0,1.0,1.0,0.0
2020-10-05,0.5582979506506802,-0.5582979506506802,0.0,1.0,0.8522281697428051,-0.5343470202028465,0.0,1.0,1.0,0.0
2020-10-06,0.7412938820931945,-0.7412938820931945,0.0,1.0,0.7038149506521872,-0.7100628124294958,1.0,0.0,1.0,0.0
2020-10-07,0.5503800096030325,-0.5503800096030325,0.0,1.0,0.7306091911049156,-0.8304083084272067,0.0,1.0,1.0,0.0
2020-10-08,0.32593221731411703,-0.32593221731411703,0.0,1.0,0.6924649038724386,-1.0,0.0,1.0,1.0,0.0
2020-10-09,0.1439771870253253,-0.1439771870253253,0.0,1.0,0.7975581197389623,-0.9859346879308403,1.0,0.0,1.0,0.0
2020-10-12,-0.055518531486428706,0.055518531486428706,0.0,1.0,0.7635407698500625,-0.972135138493406,0.0,1.0,1.0,0.0
2020-10-13,0.27148459570032346,-0.27148459570032346,0.0,1.0,0.7344121782759346,-0.9235370522263705,1.0,0.0,1.0,0.0
2020-10-14,0.272587870503626,-0.272587870503626,0.0,1.0,0.762735257347956,-0.8522302416860358,0.0,1.0,1.0,0.0
2020-10-15,0.17624350676029998,-0.17624350676029998,0.0,1.0,0.8103724859757474,-0.8728395398913018,0.0,1.0,1.0,0.0
2020-10-16,0.20217305046716616,-0.20217305046716616,0.0,1.0,0.7778631986722465,-0.8414872851473122,1.0,0.0,1.0,0.0
2020-10-19,0.21922149004238067,-0.21922149004238067,0.0,1.0,0.5788390075417199,-0.7651113734404673,0.0,1.0,1.0,0.0
2020-10-20,0.24677655186691366,-0.24677655186691366,0.0,1.0,0.6033815392794397,-0.9220761664322982,1.0,0.0,1.0,0.0
2020-10-21,0.23226197335912502,-0.23226197335912502,0.0,1.0,-0.06422675300406401,-1.0,0.0,1.0,1.0,0.0
2020-10-22,0.13839307504935303,-0.13839307504935303,0.0,1.0,-0.11520716001532405,-1.0,0.0,1.0,1.0,0.0
2020-10-23,0.28832007039183016,-0.28832007039183016,0.0,1.0,-0.053772013492235766,-1.0,1.0,0.0,1.0,0.0
2020-10-26,0.4801222480406725,-0.4801222480406725,0.0,1.0,0.06505514659866869,-1.0,1.0,0.0,1.0,0.0
2020-10-27,0.5369617752003971,-0.5369617752003971,0.0,1.0,0.26695844776189764,-0.9856885059063915,1.0,0.0,1.0,0.0
2020-10-28,0.7765743658656825,-0.7765743658656825,0.0,1.0,0.4710740984680138,-0.8973916847009574,1.0,0.0,1.0,0.0
2020-10-29,0.6408121845084632,-0.6408121845084632,0.0,1.0,0.47955407536902644,-0.8958071114981093,0.0,1.0,1.0,0.0
2020-10-30,0.7757557527104009,-0.7757557527104009,0.0,1.0,0.5022467271287967,-0.7754041468887203,1.0,0.0,1.0,0.0
2020-11-02,1.0,-1.0,0.0,1.0,0.3521816243611279,-0.7936584078920755,1.0,0.0,1.0,0.0
2020-11-03,0.8309131248187106,-0.8309131248187106,0.0,1.0,0.5825634641889037,-0.6323713260173678,1.0,0.0,1.0,0.0
2020-11-04,0.9994365653257564,-0.9994365653257564,0.0,1.0,0.4217284301494362,-0.27536341712018453,1.0,0.0,1.0,0.0
2020-11-05,0.09033766517498525,-0.09033766517498525,0.0,1.0,1.0,-0.2378307793300787,0.0,1.0,1.0,0.0
2020-11-06,0.49828937086970176,-0.49828937086970176,0.0,1.0,1.0,-0.26698605965767547,1.0,0.0,1.0,0.0
2020-11-09,-0.06270123819101406,0.06270123819101406,0.0,1.0,1.0,0.04422497090215315,0.0,1.0,1.0,0.0
2020-11-10,-0.2542216771606771,0.2542216771606771,0.0,1.0,1.0,0.11181461994932367,0.0,1.0,0.0,1.0
2020-11-11,-0.08943155039667929,0.08943155039667929,0.0,1.0,0.9828259062925285,0.29941072837594085,1.0,0.0,1.0,0.0
2020-11-12,0.14748109126227096,-0.14748109126227096,0.0,1.0,0.9500413135746455,0.3107485284528653,1.0,0.0,1.0,0.0
2020-11-13,-0.13033922627291647,0.13033922627291647,0.0,1.0,0.910956544737251,0.42255429048364557,0.0,1.0,1.0,0.0
2020-11-16,-0.41927829312360254,0.41927829312360254,0.0,1.0,0.88706814500272,0.4103179267296945,0.0,1.0,0.0,1.0
2020-11-17,-0.6568676794161522,0.6568676794161522,0.0,1.0,0.8650364775595524,0.474384963957382,0.0,1.0,0.0,1.0
2020-11-18,-0.2261781609020922,0.2261781609020922,0.0,1.0,0.8960203162947029,0.44550844199718354,1.0,0.0,1.0,0.0
2020-11-19,-0.08334312613823346,0.08334312613823346,0.0,1.0,0.8618794827610221,0.6179833464974686,1.0,0.0,1.0,0.0
2020-11-20,-0.19958488847529082,0.19958488847529082,0.0,1.0,0.8238722480312263,0.6132613894883443,0.0,1.0,1.0,0.0
2020-11-23,-0.37447846226559567,0.37447846226559567,0.0,1.0,0.7455030042956639,0.6753426370112862,0.0,1.0,1.0,0.0
2020-11-24,-0.5161729247633029,0.5161729247633029,0.0,1.0,0.740764883673779,0.6725909406487796,0.0,1.0,0.0,1.0
2020-11-25,-0.1626984052350567,0.1626984052350567,0.0,1.0,0.6753387548916044,0.675544911950814,1.0,0.0,1.0,0.0
2020-11-27,-0.479772003134545,0.479772003134545,0.0,1.0,0.6934886605631877,0.7083238205897459,1.0,0.0,1.0,0.0
2020-11-30,-0.13773631205625883,0.13773631205625883,0.0,1.0,0.7194226519837935,0.7682794097241711,1.0,0.0,1.0,0.0
2020-12-01,-0.2789395356672726,0.2789395356672726,0.0,1.0,0.6014603386180186,0.7565263032118287,0.0,1.0,1.0,0.0
2020-12-02,-0.45359170650588587,0.45359170650588587,0.0,1.0,0.6063454786478397,0.7415786832698836,0.0,1.0,1.0,0.0
2020-12-03,-0.2824608867688405,0.2824608867688405,0.0,1.0,0.5979048381028884,0.5192384318275876,1.0,0.0,1.0,0.0
2020-12-04,-0.6193311229529079,0.6193311229529079,0.0,1.0,-0.4915479014808033,0.5260885839122532,0.0,1.0,1.0,0.0
2020-12-07,-0.7358996642667165,0.7358996642667165,0.0,1.0,-0.8213253720332198,0.5267901272501035,0.0,1.0,1.0,0.0
2020-12-08,-0.8000480036732509,0.8000480036732509,0.0,1.0,-1.0,0.20753321423831603,0.0,1.0,0.0,1.0
2020-12-09,-0.6791074230428177,0.6791074230428177,0.0,1.0,-0.980793838025142,0.1105439103180845,1.0,0.0,1.0,0.0
2020-12-10,-0.5290345457494262,0.5290345457494262,0.0,1.0,-0.9515353804336011,-0.2943131365970921,1.0,0.0,1.0,0.0
2020-12-11,-0.4213842052652077,0.4213842052652077,0.0,1.0,-0.999742171361976,-0.2833755657007906,1.0,0.0,1.0,0.0
2020-12-14,-0.5448407775506059,0.5448407775506059,0.0,1.0,-0.9717335967898607,-0.647160050043729,0.0,1.0,1.0,0.0
2020-12-15,-0.695660679109652,0.695660679109652,0.0,1.0,-0.9382301758814119,-0.5794180765732376,1.0,0.0,1.0,0.0
2020-12-16,-0.5024370765549542,0.5024370765549542,0.0,1.0,-0.9284294638560646,-0.5257740384743452,1.0,0.0,1.0,0.0
2020-12-17,-0.4918875487445303,0.4918875487445303,0.0,1.0,-1.0,-0.3383157309103225,1.0,0.0,1.0,0.0
2020-12-18,-0.5540433707239286,0.5540433707239286,0.0,1.0,-0.9929512173908437,-0.26507650284604617,1.0,0.0,1.0,0.0
2020-12-21,-0.2808863642080502,0.2808863642080502,0.0,1.0,-0.871059928348014,-0.20726408739898647,1.0,0.0,1.0,0.0
2020-12-22,-0.12964111720450694,0.12964111720450694,0.0,1.0,-0.8307261805468634,-0.3063557149251003,1.0,0.0,1.0,0.0
2020-12-23,-0.051918110129125096,0.051918110129125096,0.0,1.0,-0.8070415558252152,-0.30897410630865346,1.0,0.0,1.0,0.0
2020-12-24,0.1487658612532715,-0.1487658612532715,0.0,1.0,-0.8949521699353481,-0.326730162658835,1.0,0.0,1.0,0.0
2020-12-28,0.15594546825357822,-0.15594546825357822,0.0,1.0,-0.9850979529697172,-0.3569843442805134,1.0,0.0,1.0,0.0
2020-12-29,0.4530391929926926,-0.4530391929926926,0.0,1.0,-0.9534299148623248,-0.3347524756845411,1.0,0.0,1.0,0.0
2020-12-30,0.3169725745112727,-0.3169725745112727,0.0,1.0,-0.8820306018227373,-0.36328286280696015,0.0,1.0,1.0,0.0
2020-12-31,0.3852116448396387,-0.3852116448396387,0.0,1.0,-0.8468450635999575,-0.44145211028698245,1.0,0.0,1.0,0.0
2021-01-04,0.21450390798738897,-0.21450390798738897,0.0,1.0,-0.8139531598173831,-0.33616025561711965,0.0,1.0,1.0,0.0
2021-01-05,-0.581425866507302,0.581425866507302,0.0,1.0,-0.5101316191991784,-0.32739903034409396,0.0,1.0,1.0,0.0
2021-01-06,-1.0,1.0,0.0,1.0,-0.36232524970477215,-0.18286569913516798,0.0,1.0,0.0,1.0
2021-01-07,-1.0,1.0,0.0,1.0,-0.3398116746380025,-0.17931926284124822,1.0,0.0,0.0,1.0
2021-01-08,-1.0,1.0,0.0,1.0,-0.3058859125940387,-0.17692162504363598,0.0,1.0,0.0,1.0
2021-01-11,-0.7767699409637315,0.7767699409637315,0.0,1.0,-0.19886029224034543,-0.1958021080081613,1.0,0.0,0.0,1.0
2021-01-12,-0.8415828969819026,0.8415828969819026,0.0,1.0,-0.20174947161081372,-0.19999387638175908,0.0,1.0,0.0,1.0
2021-01-13,-0.8347024078664386,0.8347024078664386,0.0,1.0,-0.19988424495849538,-0.18809598354774199,0.0,1.0,0.0,1.0
2021-01-14,-0.9959365828085206,0.9959365828085206,0.0,1.0,-0.2036175813855553,-0.20170975616143846,0.0,1.0,0.0,1.0
2021-01-15,-0.8488681152093903,0.8488681152093903,0.0,1.0,-0.19475389622954192,-0.26857020231678086,1.0,0.0,0.0,1.0
2021-01-19,-0.9620459405123463,0.9620459405123463,0.0,1.0,-0.19160418218866185,-0.40884925519518367,0.0,1.0,0.0,1.0
2021-01-20,-1.0,1.0,0.0,1.0,-0.149185227939096,-0.5385607590037581,0.0,1.0,0.0,1.0
2021-01-21,-1.0,1.0,0.0,1.0,-0.21125659610626527,-0.4710952861850976,0.0,1.0,0.0,1.0
2021-01-22,-1.0,1.0,0.0,1.0,-0.1960746625903356,-0.5453833485986203,0.0,1.0,0.0,1.0
2021-01-25,-0.7832794484792784,0.7832794484792784,0.0,1.0,-0.11927938147383493,-0.5515945276499667,1.0,0.0,0.0,1.0
2021-01-26,-0.914722862826498,0.914722862826498,1.0,0.0,-0.10562472778318521,-0.553332508179364,0.0,1.0,0.0,1.0
2021-01-27,-0.9477442426093521,0.9477442426093521,1.0,0.0,-0.09244145506567236,-0.3078436197110876,0.0,1.0,0.0,1.0
2021-01-28,-0.7510416795236892,0.7510416795236892,1.0,0.0,-0.12556013965135035,-0.11115360611388134,1.0,0.0,0.0,1.0
2021-01-29,-0.3659319656856799,0.3659319656856799,1.0,0.0,0.049646545404327,-0.1455263594623997,1.0,0.0,0.0,1.0
2021-02-01,-0.5104356004610089,0.5104356004610089,1.0,0.0,0.07619223904849955,-0.05968352565705533,1.0,0.0,0.0,1.0
2021-02-02,-0.5785576121513731,0.5785576121513731,1.0,0.0,0.08027309659840194,0.008330832585132205,0.0,1.0,0.0,1.0
2021-02-03,-0.5735928485973159,0.5735928485973159,1.0,0.0,0.15529508267844855,0.04107969131431274,1.0,0.0,0.0,1.0
2021-02-04,-0.5389054791887692,0.5389054791887692,1.0,0.0,0.06779560799971736,-0.10784066637621195,1.0,0.0,0.0,1.0
2021-02-05,-0.5260191972987203,0.5260191972987203,0.0,1.0,0.15126675038823892,-0.023556860647490258,0.0,1.0,0.0,1.0
2021-02-08,-0.5345320329207608,0.5345320329207608,0.0,1.0,0.12895727206944155,0.13598980876732836,1.0,0.0,1.0,0.0
2021-02-09,-0.7317387866042866,0.7317387866042866,1.0,0.0,-0.0006871894859841291,0.3170373654381752,0.0,1.0,0.0,1.0
2021-02-10,-0.8174399817648195,0.8174399817648195,1.0,0.0,0.0456039205817993,0.32349474982384924,0.0,1.0,0.0,1.0
2021-02-11,-0.8277005482446382,0.8277005482446382,0.0,1.0,0.06293398730282726,0.5148950019080357,0.0,1.0,0.0,1.0
2021-02-12,-0.7516005622832027,0.7516005622832027,0.0,1.0,0.062006271502188154,0.5337030487894516,1.0,0.0,0.0,1.0
2021-02-16,-0.7883661785082979,0.7883661785082979,0.0,1.0,0.06002448452097154,0.5788806416829687,0.0,1.0,0.0,1.0
2021-02-17,-0.6697031969549907,0.6697031969549907,0.0,1.0,0.1592789731733434,0.5659900560137899,1.0,0.0,0.0,1.0
2021-02-18,-0.14369932882546751,0.14369932882546751,1.0,0.0,0.4896239086514138,0.7681383862218869,0.0,1.0,0.0,1.0
2021-02-19,-0.23213157401848114,0.23213157401848114,1.0,0.0,0.5162407324193106,0.7438862224207535,0.0,1.0,0.0,1.0
2021-02-22,-0.4211368085162351,0.4211368085162351,1.0,0.0,0.5658209933212479,0.7905491216299121,0.0,1.0,0.0,1.0
2021-02-23,-0.3232301004835538,0.3232301004835538,1.0,0.0,0.5118870607192574,0.7952866551130124,0.0,1.0,0.0,1.0
2021-02-24,-0.6011524781494821,0.6011524781494821,1.0,0.0,0.6507639540313421,0.7932776056906864,0.0,1.0,0.0,1.0
2021-02-25,-0.5456395175605253,0.5456395175605253,1.0,0.0,0.7219921786049742,0.6405468020487503,0.0,1.0,0.0,1.0
2021-02-26,-0.21640340598514302,0.21640340598514302,1.0,0.0,0.8302141716323332,0.4589119482686315,1.0,0.0,0.0,1.0
2021-03-01,-0.6625944973423146,0.6625944973423146,1.0,0.0,0.8007226906871836,0.49489230145231694,0.0,1.0,0.0,1.0
2021-03-02,-0.3650210565947379,0.3650210565947379,1.0,0.0,0.8374683008221337,0.39622551741404843,1.0,0.0,0.0,1.0
2021-03-03,-0.4220887438144333,0.4220887438144333,1.0,0.0,0.8593366569801982,0.4378706859391296,0.0,1.0,0.0,1.0
2021-03-04,-0.14209595738001557,0.14209595738001557,1.0,0.0,0.9029231398587524,0.38186129614518227,1.0,0.0,0.0,1.0
2021-03-05,-0.18555235380081098,0.18555235380081098,1.0,0.0,0.881469402073936,0.48081719260318,1.0,0.0,0.0,1.0
2021-03-08,-0.25333402818216627,0.25333402818216627,1.0,0.0,0.8482800870437419,0.4704903078213638,0.0,1.0,0.0,1.0
2021-03-09,-0.4252643704386665,0.4252643704386665,1.0,0.0,0.8602913651257482,0.43722444611672084,1.0,0.0,0.0,1.0
2021-03-10,-0.4634267091203574,0.4634267091203574,1.0,0.0,0.783830567169027,0.4798023868310628,1.0,0.0,0.0,1.0
2021-03-11,-0.4715027389372141,0.4715027389372141,1.0,0.0,0.7456307931022027,0.5776945476821539,1.0,0.0,0.0,1.0
2021-03-12,-0.7113526976499401,0.7113526976499401,1.0,0.0,0.7626842468152654,0.5527769875467984,0.0,1.0,0.0,1.0
2021-03-15,-0.732608906546948,0.732608906546948,1.0,0.0,0.7571575625984841,0.5517072082149078,1.0,0.0,0.0,1.0
2021-03-16,-0.7999288345350462,0.7999288345350462,1.0,0.0,0.7387260073060977,0.5591864115243643,0.0,1.0,0.0,1.0
2021-03-17,-0.9710088087886638,0.9710088087886638,1.0,0.0,0.7463625539721259,0.6568737337212187,0.0,1.0,0.0,1.0
2021-03-18,-0.2786206026624954,0.2786206026624954,1.0,0.0,0.5347306321652149,0.26453636300930056,1.0,0.0,0.0,1.0
2021-03-19,-0.2152644056561233,0.2152644056561233,1.0,0.0,0.5405838231823075,0.1791893359465061,1.0,0.0,0.0,1.0
2021-03-22,-0.2730425834803431,0.2730425834803431,1.0,0.0,0.5169926205969152,0.0655553134748466,0.0,1.0,0.0,1.0
2021-03-23,0.19549255536277968,-0.19549255536277968,1.0,0.0,0.575262256243789,-0.07749598680340948,1.0,0.0,0.0,1.0
2021-03-24,0.3952564798834512,-0.3952564798834512,1.0,0.0,0.4886710458536982,-0.008647368967686034,0.0,1.0,0.0,1.0
2021-03-25,0.34945873192011495,-0.34945873192011495,1.0,0.0,0.48180655670968137,-0.051003166075437374,0.0,1.0,0.0,1.0
2021-03-26,-0.004217196357552798,0.004217196357552798,1.0,0.0,0.4974295834495641,-0.028509321487261263,0.0,1.0,0.0,1.0
2021-03-29,0.301151222370895,-0.301151222370895,1.0,0.0,0.2697957935875054,-0.00043111757195453133,1.0,0.0,0.0,1.0
2021-03-30,0.1319982450200454,-0.1319982450200454,1.0,0.0,0.1752155349860698,-0.029565026821526813,0.0,1.0,0.0,1.0
2021-03-31,0.037386744943038355,-0.037386744943038355,1.0,0.0,0.1725576956487272,-0.24293418397304023,0.0,1.0,0.0,1.0
2021-04-01,-0.37196326409423314,0.37196326409423314,1.0,0.0,0.2632924851255398,-0.15930614952853236,1.0,0.0,0.0,1.0
2021-04-05,-0.42144473099525226,0.42144473099525226,1.0,0.0,0.3357125586708416,-0.12704750102036183,1.0,0.0,0.0,1.0
2021-04-06,-0.5684497613481088,0.5684497613481088,1.0,0.0,0.3245232652315544,-0.1912097977958145,0.0,1.0,0.0,1.0
2021-04-07,-1.0,1.0,1.0,0.0,0.7788051683109682,-0.33534001637640337,0.0,1.0,0.0,1.0
2021-04-08,-1.0,1.0,1.0,0.0,0.8187624251013089,-0.32957075772508115,0.0,1.0,0.0,1.0
2021-04-09,-1.0,1.0,1.0,0.0,0.8656819956227403,-0.4968615973477688,1.0,0.0,0.0,1.0
2021-04-12,-1.0,1.0,1.0,0.0,0.8185834825430557,-0.5586478760662208,1.0,0.0,0.0,1.0
2021-04-13,-1.0,1.0,1.0,0.0,0.816377648802642,-0.5558103995193082,0.0,1.0,0.0,1.0
2021-04-14,-1.0,1.0,1.0,0.0,0.7985498140828688,-0.5572569551278128,0.0,1.0,0.0,1.0
2021-04-15,-1.0,1.0,1.0,0.0,0.7422475272100559,-0.5835107361230264,0.0,1.0,0.0,1.0
2021-04-16,-1.0,1.0,1.0,0.0,0.05292060988713544,-0.7287162290691733,0.0,1.0,0.0,1.0
2021-04-19,-1.0,1.0,1.0,0.0,0.015002127408853632,-0.6900861963913549,0.0,1.0,0.0,1.0
2021-04-20,-1.0,1.0,1.0,0.0,0.07665259624008132,-0.6878369805500384,1.0,0.0,0.0,1.0
2021-04-21,-1.0,1.0,1.0,0.0,-0.29455522123745,-0.6964667417031256,0.0,1.0,0.0,1.0
2021-04-22,-0.8204694250673578,0.8204694250673578,1.0,0.0,-0.34888522422066476,-0.9025303683630592,1.0,0.0,0.0,1.0
2021-04-23,-0.8732793528104303,0.8732793528104303,1.0,0.0,-0.3774926586145303,-0.83643265515971,1.0,0.0,0.0,1.0
2021-04-26,-0.7948915764711203,0.7948915764711203,1.0,0.0,-0.4976807876613133,-0.7685494234443623,1.0,0.0,0.0,1.0
2021-04-27,-0.7834200745840001,0.7834200745840001,1.0,0.0,-0.5631647770753412,-0.7550189407673991,0.0,1.0,0.0,1.0
2021-04-28,-0.6296308730353709,0.6296308730353709,1.0,0.0,-0.4682618082256279,-0.7643385710785519,1.0,0.0,0.0,1.0
2021-04-29,-0.5873109091985044,0.5873109091985044,1.0,0.0,-0.4547242369845987,-0.731742970538482,1.0,0.0,0.0,1.0
2021-04-30,-0.31997830990127707,0.31997830990127707,1.0,0.0,-0.3924748122190268,-0.9488763957323908,1.0,0.0,0.0,1.0
2021-05-03,-0.2989941837730284,0.2989941837730284,1.0,0.0,-0.40432559025871667,-1.0,0.0,1.0,0.0,1.0
2021-05-04,-0.15565728070991883,0.15565728070991883,1.0,0.0,-0.34839676214895443,-0.9596159181904725,1.0,0.0,0.0,1.0
2021-05-05,-0.1899472753370098,0.1899472753370098,1.0,0.0,-1.0,-0.9493317855547695,0.0,1.0,0.0,1.0
2021-05-06,-0.34583358143081644,0.34583358143081644,1.0,0.0,-1.0,-0.8630141558922895,0.0,1.0,0.0,1.0
2021-05-07,-0.5891004503716253,0.5891004503716253,1.0,0.0,-1.0,-0.8126561921975689,0.0,1.0,0.0,1.0
2021-05-10,-0.43052452704203437,0.43052452704203437,1.0,0.0,-1.0,-0.6252082246654698,0.0,1.0,0.0,1.0
2021-05-11,-0.3428387043683072,0.3428387043683072,1.0,0.0,-1.0,-0.6651584095430251,1.0,0.0,0.0,1.0
2021-05-12,-0.1649953496816172,0.1649953496816172,1.0,0.0,-1.0,-0.5695949063721902,1.0,0.0,0.0,1.0
2021-05-13,-0.3715410902872158,0.3715410902872158,1.0,0.0,-1.0,-0.6188566340952802,0.0,1.0,0.0,1.0
2021-05-14,-0.5288757799210608,0.5288757799210608,1.0,0.0,-0.856303158560364,-0.2646985187970134,1.0,0.0,0.0,1.0
2021-05-17,-0.5586457943719537,0.5586457943719537,1.0,0.0,-0.8236736085644158,-0.19417955477535428,0.0,1.0,0.0,1.0
2021-05-18,-0.44983838780905366,0.44983838780905366,1.0,0.0,-0.806663190948431,-0.1112052453506742,0.0,1.0,0.0,1.0
2021-05-19,-0.4559355400706451,0.4559355400706451,1.0,0.0,-0.7798408163216091,-0.03633256782651776,0.0,1.0,0.0,1.0
2021-05-20,-0.45246100691401414,0.45246100691401414,1.0,0.0,-0.7596133828957631,0.247245017198289,1.0,0.0,0.0,1.0
2021-05-21,-0.46895481410895734,0.46895481410895734,1.0,0.0,-0.7541373627854565,0.23452910796162263,0.0,1.0,0.0,1.0
2021-05-24,-0.559871194290784,0.559871194290784,1.0,0.0,-0.6768016581753807,0.14604559920502475,0.0,1.0,0.0,1.0
2021-05-25,-0.5344084163704585,0.5344084163704585,1.0,0.0,-0.6047543037950753,0.16403093480897024,1.0,0.0,0.0,1.0
2021-05-26,-1.0,1.0,1.0,0.0,-0.0323422048173259,0.16540101051790337,0.0,1.0,0.0,1.0
2021-05-27,-1.0,1.0,1.0,0.0,-0.011493004384594344,0.29038263039800216,0.0,1.0,0.0,1.0
