Date,MR_AXSM,MR_EXEL,Mom_AXSM,Mom_EXEL,VB_AXSM,VB_EXEL,XSR_AXSM,XSR_EXEL,Val_AXSM,Val_EXEL
2021-05-10,0.3890853885987783,0.3890853885987783,0.0,1.0,0.5799338482481697,0.6231958058983579,1.0,0.0,1.0,0.0
2021-05-11,0.16108263466961353,0.16108263466961353,0.0,1.0,0.6072902919393295,0.6232606670541155,0.0,1.0,1.0,0.0
2021-05-12,0.09828778466688598,0.09828778466688598,0.0,1.0,0.5262300901776749,0.5506742984276248,1.0,0.0,1.0,0.0
2021-05-13,-0.2297084499724389,-0.2297084499724389,0.0,1.0,0.5563035293949279,0.676711133455576,0.0,1.0,1.0,0.0
2021-05-14,-0.10499055726215165,-0.10499055726215165,0.0,1.0,0.5845427000765464,0.6576713656702753,1.0,0.0,1.0,0.0
2021-05-17,-0.13797110178924146,-0.13797110178924146,0.0,1.0,0.4969425500615292,0.6747289349890557,0.0,1.0,1.0,0.0
2021-05-18,0.04978296563319985,0.04978296563319985,0.0,1.0,0.4847401239487206,0.6494875570473748,0.0,1.0,1.0,0.0
2021-05-19,0.3896892228724086,0.3896892228724086,0.0,1.0,0.22422983063106744,0.7059127879954892,1.0,0.0,1.0,0.0
2021-05-20,0.28425837228938017,0.28425837228938017,0.0,1.0,0.1637836553079371,0.8126607601918349,1.0,0.0,1.0,0.0
2021-05-21,0.27520655638387204,0.27520655638387204,0.0,1.0,0.22654613244187938,0.853788465910505,1.0,0.0,1.0,0.0
2021-05-24,0.4044965645735005,0.4044965645735005,0.0,1.0,-0.713680115130141,0.8938230287595016,0.0,1.0,1.0,0.0
2021-05-25,0.6142708871486743,0.6142708871486743,0.0,1.0,-0.7845307960233862,1.0,0.0,1.0,1.0,0.0
2021-05-26,0.41474408425944487,0.41474408425944487,0.0,1.0,-0.715121044612306,1.0,0.0,1.0,1.0,0.0
2021-05-27,-0.09855181109938783,-0.09855181109938783,0.0,1.0,-0.4882562302331525,1.0,0.0,1.0,1.0,0.0
2021-05-28,-0.140768930805882,-0.140768930805882,0.0,1.0,-0.4519341388863888,0.9867430011908555,0.0,1.0,1.0,0.0
2021-06-01,-0.3113328878102028,-0.3113328878102028,0.0,1.0,-0.4692213877867206,1.0,0.0,1.0,1.0,0.0
2021-06-02,-0.09885031654139656,-0.09885031654139656,0.0,1.0,-0.7414203259293325,0.915579445521775,0.0,1.0,1.0,0.0
2021-06-03,-0.21425722417286,-0.21425722417286,0.0,1.0,-0.6832842289028379,0.8666448041646345,0.0,1.0,1.0,0.0
2021-06-04,-0.20565871616730153,-0.20565871616730153,0.0,1.0,-0.770388524878031,0.7530171726169222,1.0,0.0,1.0,0.0
2021-06-07,-0.6112375734751256,-0.6112375734751256,1.0,0.0,-0.4862033230555758,-0.07896305987268289,0.0,1.0,1.0,0.0
2021-06-08,-0.6691573790037171,-0.6691573790037171,1.0,0.0,-0.7269471411429186,-0.039355927276285924,1.0,0.0,1.0,0.0
2021-06-09,-0.5665558421068475,-0.5665558421068475,1.0,0.0,-0.7364998017158277,0.12447114880840815,1.0,0.0,1.0,0.0
2021-06-10,-1.0,-1.0,1.0,0.0,-0.5446277231716445,0.09106999833143035,0.0,1.0,1.0,0.0
2021-06-11,-0.9423989600194662,-0.9423989600194662,0.0,1.0,-0.623701194999924,0.06924239149868754,1.0,0.0,1.0,0.0
2021-06-14,-0.9983972362794777,-0.9983972362794777,1.0,0.0,-0.5536241894126993,0.05697693716552515,0.0,1.0,1.0,0.0
2021-06-15,-0.9329582370620468,-0.9329582370620468,1.0,0.0,-0.5111573594267496,0.07253405854136284,0.0,1.0,1.0,0.0
2021-06-16,-0.7219385712225326,-0.7219385712225326,1.0,0.0,-0.4640803638605426,-0.08235533431498104,1.0,0.0,1.0,0.0
2021-06-17,-0.7510399929674375,-0.7510399929674375,1.0,0.0,-0.6552441904038743,-0.12734434424545885,0.0,1.0,0.0,1.0
2021-06-18,-0.8444199001974553,-0.8444199001974553,1.0,0.0,-0.5947000726292191,-0.22381805047514627,1.0,0.0,1.0,0.0
2021-06-21,-1.0,-1.0,1.0,0.0,-0.5035425497667897,-0.17875909414608182,0.0,1.0,0.0,1.0
2021-06-22,-1.0,-1.0,1.0,0.0,-0.5163796019830963,-0.2962240635359855,0.0,1.0,0.0,1.0
2021-06-23,-0.8748580084067688,-0.8748580084067688,1.0,0.0,-0.4050207190482471,-0.8328236047076031,0.0,1.0,0.0,1.0
2021-06-24,-0.9863066307586121,-0.9863066307586121,1.0,0.0,-0.39761758480032344,-0.6478713497535064,1.0,0.0,0.0,1.0
2021-06-25,-1.0,-1.0,1.0,0.0,-0.7185386821172146,-0.5146598678960179,0.0,1.0,0.0,1.0
2021-06-28,-0.3640395742859183,-0.3640395742859183,1.0,0.0,-0.6438959737962032,1.0,0.0,1.0,0.0,1.0
2021-06-29,-0.12074553394155807,-0.12074553394155807,1.0,0.0,-0.45496133493189833,1.0,1.0,0.0,0.0,1.0
2021-06-30,0.025630889349651326,0.025630889349651326,1.0,0.0,-0.38543178783384396,1.0,1.0,0.0,0.0,1.0
2021-07-01,-0.0990439743140859,-0.0990439743140859,1.0,0.0,-0.3479851386848592,1.0,1.0,0.0,0.0,1.0
2021-07-02,0.16352853109201368,0.16352853109201368,1.0,0.0,-0.25082353540539737,1.0,1.0,0.0,0.0,1.0
2021-07-06,0.21108442496393395,0.21108442496393395,1.0,0.0,-0.5640123898305114,1.0,1.0,0.0,0.0,1.0
2021-07-07,0.480991641538654,0.480991641538654,1.0,0.0,-0.47884304312345344,0.9657853712856782,1.0,0.0,0.0,1.0
2021-07-08,0.3955742196424639,0.3955742196424639,1.0,0.0,-0.5118208192384106,0.9012371071321287,0.0,1.0,0.0,1.0
2021-07-09,0.32320420214860873,0.32320420214860873,1.0,0.0,-0.8547880919428964,0.8733558954232088,1.0,0.0,0.0,1.0
2021-07-12,0.34264559310521464,0.34264559310521464,1.0,0.0,-0.8409748746377402,0.8348628982302467,1.0,0.0,0.0,1.0
2021-07-13,0.5897118068929995,0.5897118068929995,1.0,0.0,-0.8071167278133394,0.8000278593103459,1.0,0.0,0.0,1.0
2021-07-14,1.0,1.0,1.0,0.0,-0.1288595076350646,0.7681693125978436,1.0,0.0,0.0,1.0
2021-07-15,1.0,1.0,1.0,0.0,-0.14008511078990593,0.7582066152919409,0.0,1.0,0.0,1.0
2021-07-16,1.0,1.0,1.0,0.0,-0.0006830370720274617,0.7282636810128055,1.0,0.0,0.0,1.0
2021-07-19,1.0,1.0,1.0,0.0,0.09678522430442735,0.6868036386973269,0.0,1.0,0.0,1.0
2021-07-20,1.0,1.0,1.0,0.0,-0.17601681238736022,0.6690322896393089,1.0,0.0,0.0,1.0
2021-07-21,0.9951561576733342,0.9951561576733342,1.0,0.0,0.2083197419433032,0.6489027709393833,0.0,1.0,0.0,1.0
2021-07-22,1.0,1.0,1.0,0.0,0.22745766561467248,0.6280226543106541,1.0,0.0,0.0,1.0
2021-07-23,1.0,1.0,1.0,0.0,0.2076018052863735,0.5805547692190529,1.0,0.0,0.0,1.0
2021-07-26,1.0,1.0,1.0,0.0,-0.01747395839691841,0.5370304313270181,1.0,0.0,0.0,1.0
2021-07-27,1.0,1.0,1.0,0.0,0.08981642544507501,-1.0,0.0,1.0,0.0,1.0
2021-07-28,0.9907367811164487,0.9907367811164487,1.0,0.0,0.08736843472541161,-1.0,1.0,0.0,1.0,0.0
2021-07-29,1.0,1.0,1.0,0.0,0.19423097304140322,-1.0,1.0,0.0,1.0,0.0
2021-07-30,1.0,1.0,1.0,0.0,0.149320511525067,-1.0,1.0,0.0,1.0,0.0
2021-08-02,0.9745676802633727,0.9745676802633727,1.0,0.0,0.34755440666683884,-1.0,0.0,1.0,1.0,0.0
2021-08-03,1.0,1.0,1.0,0.0,0.35990566412303576,-0.965790373345002,1.0,0.0,1.0,0.0
2021-08-04,0.9788356815348518,0.9788356815348518,1.0,0.0,0.4471425841151172,-0.9398160393009858,0.0,1.0,1.0,0.0
2021-08-05,0.8359904426639742,0.8359904426639742,1.0,0.0,0.5694490584986548,-0.8915148615592239,0.0,1.0,1.0,0.0
2021-08-06,0.7511423013314681,0.7511423013314681,1.0,0.0,0.5944235387473074,-0.8500020794185364,1.0,0.0,1.0,0.0
2021-08-09,1.0,1.0,1.0,0.0,1.0,-0.8029510599241863,1.0,0.0,1.0,0.0
2021-08-10,1.0,1.0,1.0,0.0,1.0,-0.7712354225948793,1.0,0.0,1.0,0.0
2021-08-11,1.0,1.0,0.0,1.0,1.0,-0.7425077298532567,1.0,0.0,1.0,0.0
2021-08-12,1.0,1.0,0.0,1.0,1.0,-0.6870198780800854,1.0,0.0,1.0,0.0
2021-08-13,1.0,1.0,0.0,1.0,1.0,-0.7155650020285301,1.0,0.0,1.0,0.0
2021-08-16,1.0,1.0,0.0,1.0,1.0,-0.7406457387461454,1.0,0.0,1.0,0.0
2021-08-17,1.0,1.0,0.0,1.0,1.0,-0.7339240833684202,1.0,0.0,1.0,0.0
2021-08-18,1.0,1.0,0.0,1.0,1.0,-0.6269605702115149,0.0,1.0,1.0,0.0
2021-08-19,1.0,1.0,0.0,1.0,1.0,-0.569295342996773,0.0,1.0,1.0,0.0
2021-08-20,1.0,1.0,0.0,1.0,1.0,-0.5282730511192394,0.0,1.0,1.0,0.0
2021-08-23,0.8455641864446555,0.8455641864446555,0.0,1.0,1.0,-0.5194482100881939,0.0,1.0,1.0,0.0
2021-08-24,0.8017361373606832,0.8017361373606832,0.0,1.0,1.0,-0.5033341231310674,1.0,0.0,1.0,0.0
2021-08-25,0.7516441692548501,0.7516441692548501,0.0,1.0,0.9573867730978582,-0.5036949737444743,0.0,1.0,1.0,0.0
2021-08-26,0.8081430140085859,0.8081430140085859,0.0,1.0,0.9058619136356935,-0.5038709782959956,1.0,0.0,1.0,0.0
2021-08-27,0.7330054334476865,0.7330054334476865,0.0,1.0,0.8761414016810912,-0.48439056019719867,0.0,1.0,1.0,0.0
2021-08-30,0.6941228765918345,0.6941228765918345,0.0,1.0,0.8293509677329703,-0.46984609126369214,0.0,1.0,1.0,0.0
2021-08-31,0.6188357100649888,0.6188357100649888,0.0,1.0,0.8191774384935662,-0.47043616610053957,0.0,1.0,1.0,0.0
2021-09-01,0.5102187298880471,0.5102187298880471,0.0,1.0,0.7941054088316407,-0.4657408675886176,0.0,1.0,1.0,0.0
2021-09-02,0.5040859271550322,0.5040859271550322,0.0,1.0,0.7543497354123041,-0.42730668238311814,1.0,0.0,1.0,0.0
2021-09-03,0.5094106015911433,0.5094106015911433,0.0,1.0,0.7363951249142253,-0.3832939665051797,0.0,1.0,1.0,0.0
2021-09-07,0.5047970054228347,0.5047970054228347,0.0,1.0,-0.7162484292781287,-0.36670544979601527,0.0,1.0,1.0,0.0
2021-09-08,0.4948557403008581,0.4948557403008581,0.0,1.0,-0.8346400722628206,-0.37562357439911526,1.0,0.0,1.0,0.0
2021-09-09,0.4615831892628382,0.4615831892628382,0.0,1.0,-0.8091780890807843,-0.35052232983731607,0.0,1.0,1.0,0.0
2021-09-10,0.41273315833867735,0.41273315833867735,0.0,1.0,-0.7863717900212759,-0.35415725294406025,0.0,1.0,1.0,0.0
2021-09-13,0.3882746721969129,0.3882746721969129,0.0,1.0,-0.8003257427268671,-0.3489732840859457,1.0,0.0,1.0,0.0
2021-09-14,0.42903035041084764,0.42903035041084764,0.0,1.0,-0.8058115055452052,-0.33981894366311965,1.0,0.0,1.0,0.0
2021-09-15,0.34371885886872167,0.34371885886872167,0.0,1.0,-0.7727241026324864,-0.34460864799842433,0.0,1.0,1.0,0.0
2021-09-16,0.2971103416428344,0.2971103416428344,0.0,1.0,-0.7698422391991102,-0.40562755581614734,0.0,1.0,1.0,0.0
2021-09-17,0.23351912832088098,0.23351912832088098,0.0,1.0,-0.7568301236411829,-0.4405551353383945,0.0,1.0,1.0,0.0
2021-09-20,0.2657996675759712,0.2657996675759712,0.0,1.0,-0.7541286744456234,-0.376168981948494,0.0,1.0,1.0,0.0
2021-09-21,0.1601506170637215,0.1601506170637215,0.0,1.0,-0.838225164968597,-0.3616383691627557,0.0,1.0,1.0,0.0
2021-09-22,0.16388776638367572,0.16388776638367572,0.0,1.0,-0.8101432483420984,0.15586364996663005,1.0,0.0,1.0,0.0
2021-09-23,0.06192127125889744,0.06192127125889744,0.0,1.0,-0.7665924118896458,0.1725205141553649,0.0,1.0,1.0,0.0
2021-09-24,0.03709420009035074,0.03709420009035074,0.0,1.0,-0.826315796899,0.19523864577462377,0.0,1.0,1.0,0.0
2021-09-27,-0.03545379796880479,-0.03545379796880479,0.0,1.0,-0.7979586213910964,0.20662608595243645,0.0,1.0,1.0,0.0
2021-09-28,0.009336787555504374,0.009336787555504374,0.0,1.0,-0.7434577469876043,0.22623570918328503,1.0,0.0,1.0,0.0
2021-09-29,-0.043505518123302694,-0.043505518123302694,0.0,1.0,-0.7333106565492179,0.23721022179644988,0.0,1.0,1.0,0.0
2021-09-30,-0.024582015314405656,-0.024582015314405656,0.0,1.0,-0.7282393049542626,0.27252861015377944,1.0,0.0,1.0,0.0
2021-10-01,-0.10883436028818541,-0.10883436028818541,0.0,1.0,-0.714399627081243,0.21292418605067792,0.0,1.0,1.0,0.0
2021-10-04,-0.036107995126808665,-0.036107995126808665,0.0,1.0,-0.672956752177722,0.20721753278451843,1.0,0.0,1.0,0.0
2021-10-05,0.01323087744451437,0.01323087744451437,0.0,1.0,-0.6425449204093585,0.20918606688835953,1.0,0.0,1.0,0.0
2021-10-06,0.021708803121414506,0.021708803121414506,0.0,1.0,-0.629703375562464,0.21832089132226445,1.0,0.0,1.0,0.0
2021-10-07,-0.06250784210282917,-0.06250784210282917,0.0,1.0,-0.6084170014551122,0.2568131797068974,1.0,0.0,1.0,0.0
2021-10-08,-0.10299959369281605,-0.10299959369281605,0.0,1.0,-0.5932439655386066,0.2553324732806186,0.0,1.0,1.0,0.0
2021-10-11,-0.13972612528333966,-0.13972612528333966,0.0,1.0,-0.5765079459048883,0.32115888417051,0.0,1.0,1.0,0.0
2021-10-12,-0.3928830489436872,-0.3928830489436872,0.0,1.0,-0.4835515563312702,0.40722967453875886,0.0,1.0,1.0,0.0
2021-10-13,-0.596340840311338,-0.596340840311338,0.0,1.0,-0.44325961162894684,0.45712201148431475,0.0,1.0,1.0,0.0
2021-10-14,-0.5637399373848919,-0.5637399373848919,0.0,1.0,-0.416275508241114,0.528002589791568,1.0,0.0,1.0,0.0
2021-10-15,-0.5559769342877006,-0.5559769342877006,0.0,1.0,-0.40441283934400407,0.5843836829978373,1.0,0.0,1.0,0.0
2021-10-18,-0.5916942795378599,-0.5916942795378599,0.0,1.0,-0.39886781306536995,0.3681337845589144,0.0,1.0,1.0,0.0
2021-10-19,-0.5668091459506099,-0.5668091459506099,0.0,1.0,-0.39492467351100863,0.35125539921386617,1.0,0.0,1.0,0.0
2021-10-20,-0.6601477206145393,-0.6601477206145393,0.0,1.0,-0.38514996816629715,0.3218313729260281,0.0,1.0,1.0,0.0
2021-10-21,-0.6100227202250952,-0.6100227202250952,0.0,1.0,-0.38166229007029,0.3565278727432651,1.0,0.0,1.0,0.0
2021-10-22,-0.5886764670047975,-0.5886764670047975,0.0,1.0,-0.3677638136706931,0.3437168314624672,1.0,0.0,1.0,0.0
2021-10-25,-0.5667310392475848,-0.5667310392475848,0.0,1.0,-0.3584606066576633,0.29678140992196145,1.0,0.0,1.0,0.0
2021-10-26,-0.5983667059460125,-0.5983667059460125,0.0,1.0,-0.3602841694796706,0.28938542831982333,0.0,1.0,1.0,0.0
2021-10-27,-0.568637553330506,-0.568637553330506,0.0,1.0,-0.3506189957807553,0.3565806627250179,0.0,1.0,1.0,0.0
2021-10-28,-0.6180685837161153,-0.6180685837161153,0.0,1.0,-0.3506648519136522,0.30993383318036394,1.0,0.0,1.0,0.0
2021-10-29,-0.5617632924237751,-0.5617632924237751,0.0,1.0,-0.33878801141855786,0.24821667434620992,1.0,0.0,1.0,0.0
2021-11-01,-0.6460081528942009,-0.6460081528942009,0.0,1.0,-0.34334831340934013,0.11295802569497491,0.0,1.0,1.0,0.0
2021-11-02,-0.62533791322865,-0.62533791322865,0.0,1.0,0.06068488926601873,0.1047642097720879,1.0,0.0,1.0,0.0
2021-11-03,-0.5505223328399607,-0.5505223328399607,1.0,0.0,0.14019625136665642,1.0,0.0,1.0,1.0,0.0
2021-11-04,-0.5071306402185657,-0.5071306402185657,1.0,0.0,0.15330589690419502,1.0,0.0,1.0,0.0,1.0
2021-11-05,-0.4815026237188993,-0.4815026237188993,1.0,0.0,0.17341919101740927,1.0,1.0,0.0,1.0,0.0
2021-11-08,-0.5866887735131532,-0.5866887735131532,1.0,0.0,0.23642387090807232,1.0,0.0,1.0,0.0,1.0
2021-11-09,-0.4276822172034715,-0.4276822172034715,1.0,0.0,0.0770195572603967,1.0,1.0,0.0,0.0,1.0
2021-11-10,-0.2687707346981313,-0.2687707346981313,1.0,0.0,-0.04934887589016898,1.0,1.0,0.0,0.0,1.0
2021-11-11,-0.3028611612490943,-0.3028611612490943,1.0,0.0,-0.026428175859715738,0.9702527076196544,0.0,1.0,0.0,1.0
2021-11-12,-0.294313119181531,-0.294313119181531,1.0,0.0,-0.011677831162302699,0.9703891379471834,1.0,0.0,0.0,1.0
2021-11-15,-0.23080657745160774,-0.23080657745160774,1.0,0.0,0.009476800006547229,0.9588870584846835,1.0,0.0,0.0,1.0
2021-11-16,-0.0027648768689945394,-0.0027648768689945394,1.0,0.0,0.16652567002903215,0.9088948047686158,1.0,0.0,0.0,1.0
2021-11-17,0.08631065314544457,0.08631065314544457,1.0,0.0,0.14330959990314796,0.8604388654034522,1.0,0.0,0.0,1.0
2021-11-18,0.05176169367338834,0.05176169367338834,1.0,0.0,0.1874019935624414,0.818895982477588,0.0,1.0,0.0,1.0
2021-11-19,0.012564772525908185,0.012564772525908185,1.0,0.0,0.25930870640531795,0.8348618536399071,1.0,0.0,0.0,1.0
2021-11-22,0.015412146224826031,0.015412146224826031,1.0,0.0,0.3124660620309663,0.8005799553253597,0.0,1.0,0.0,1.0
2021-11-23,0.03899942498715481,0.03899942498715481,1.0,0.0,0.34719184383442214,0.7838700073018263,1.0,0.0,0.0,1.0
2021-11-24,-0.06350816736408449,-0.06350816736408449,1.0,0.0,0.4419035434384483,0.7649258622151595,0.0,1.0,0.0,1.0
2021-11-26,0.0749421658848478,0.0749421658848478,1.0,0.0,0.5519393003730324,0.6939010377750264,1.0,0.0,0.0,1.0
2021-11-29,0.33997140779301344,0.33997140779301344,1.0,0.0,0.7189655139731785,0.7192807351475263,1.0,0.0,0.0,1.0
2021-11-30,0.3511456464607317,0.3511456464607317,1.0,0.0,0.8268203007092328,0.6885334791990722,0.0,1.0,0.0,1.0
2021-12-01,0.5511620527974445,0.5511620527974445,1.0,0.0,0.8126851585376248,0.6353582243208269,1.0,0.0,0.0,1.0
2021-12-02,0.5465536150827173,0.5465536150827173,1.0,0.0,0.722156618415183,-0.32573684936050457,0.0,1.0,0.0,1.0
2021-12-03,0.7573837368309062,0.7573837368309062,1.0,0.0,0.7030651246827936,-0.2743165546272392,0.0,1.0,0.0,1.0
2021-12-06,0.6577117774984993,0.6577117774984993,1.0,0.0,0.7087610212757719,-0.2946955018840632,1.0,0.0,0.0,1.0
2021-12-07,0.49011062364912905,0.49011062364912905,1.0,0.0,0.5099901640832344,-0.28050110453335925,0.0,1.0,0.0,1.0
2021-12-08,0.3801484376451792,0.3801484376451792,1.0,0.0,0.46917656228030313,-0.2684543083866546,0.0,1.0,0.0,1.0
2021-12-09,0.5506363008236024,0.5506363008236024,1.0,0.0,0.36298299592292005,-0.2652296033984276,1.0,0.0,0.0,1.0
2021-12-10,0.663154508862294,0.663154508862294,1.0,0.0,0.29963641687999576,-0.33309108709593827,1.0,0.0,0.0,1.0
2021-12-13,0.6925967480828075,0.6925967480828075,1.0,0.0,0.30168906629038766,-0.34605802119872886,1.0,0.0,0.0,1.0
2021-12-14,0.9211573902486675,0.9211573902486675,1.0,0.0,0.34700008987257885,-0.32877732305186114,1.0,0.0,0.0,1.0
2021-12-15,0.5558290877951003,0.5558290877951003,1.0,0.0,0.3342810548523866,-0.1487179792737513,0.0,1.0,1.0,0.0
2021-12-16,0.4943381349055154,0.4943381349055154,1.0,0.0,0.32036399198751475,-0.1366546025485132,0.0,1.0,0.0,1.0
2021-12-17,0.22116651833529477,0.22116651833529477,1.0,0.0,0.38819908380582707,-0.1188219295759767,0.0,1.0,1.0,0.0
2021-12-20,0.09473025391255903,0.09473025391255903,1.0,0.0,0.38470310262863466,-0.160354411081442,1.0,0.0,1.0,0.0
2021-12-21,-0.13027250829485695,-0.13027250829485695,1.0,0.0,0.4192144117576078,-0.37976110912120753,0.0,1.0,1.0,0.0
2021-12-22,-0.1310326233336406,-0.1310326233336406,1.0,0.0,0.4214165460462192,-0.3767247894210282,1.0,0.0,1.0,0.0
2021-12-23,-0.22357831117032537,-0.22357831117032537,1.0,0.0,0.37939840942007547,-0.3704784081220918,0.0,1.0,1.0,0.0
2021-12-27,-0.05111650689819089,-0.05111650689819089,1.0,0.0,0.38598586257263695,-0.40341158421408785,1.0,0.0,1.0,0.0
2021-12-28,-0.019152830495464734,-0.019152830495464734,1.0,0.0,0.16260613215681272,-0.38675978820002127,0.0,1.0,1.0,0.0
2021-12-29,0.1302976732005882,0.1302976732005882,1.0,0.0,0.23809327319618925,-0.3904175430763986,1.0,0.0,1.0,0.0
2021-12-30,-0.09303621340284648,-0.09303621340284648,1.0,0.0,0.2842388093554786,-0.4184018464597528,0.0,1.0,0.0,1.0
2021-12-31,-0.019342772595829436,-0.019342772595829436,1.0,0.0,0.28139103660361126,-0.35784778334667916,0.0,1.0,0.0,1.0
2022-01-03,-0.1171479019950179,-0.1171479019950179,1.0,0.0,0.20185368383432128,-0.44275767155328966,1.0,0.0,1.0,0.0
2022-01-04,0.14728946590870584,0.14728946590870584,1.0,0.0,0.3012600805280085,-0.3668821240219097,1.0,0.0,1.0,0.0
2022-01-05,0.5453634772855896,0.5453634772855896,1.0,0.0,0.4349915522368808,-0.23727128545536225,1.0,0.0,1.0,0.0
2022-01-06,0.5097537728808835,0.5097537728808835,1.0,0.0,0.6884147454237737,-0.2473084066848904,1.0,0.0,1.0,0.0
2022-01-07,0.4674404956676829,0.4674404956676829,0.0,1.0,0.8590439308543699,-0.2743858262971624,1.0,0.0,1.0,0.0
2022-01-10,0.44374838589559334,0.44374838589559334,1.0,0.0,0.8207102154447251,-0.19166095309777947,0.0,1.0,1.0,0.0
2022-01-11,0.4698963274458378,0.4698963274458378,1.0,0.0,0.7837394927384221,-0.21143876713136425,1.0,0.0,1.0,0.0
2022-01-12,0.7027358889766891,0.7027358889766891,0.0,1.0,0.6948273764203214,-0.17567065120190242,1.0,0.0,1.0,0.0
2022-01-13,0.8987784008882015,0.8987784008882015,0.0,1.0,0.5301054175028069,-0.37061745349120967,1.0,0.0,1.0,0.0
2022-01-14,1.0,1.0,0.0,1.0,0.5668442905548415,-0.3661539766665973,1.0,0.0,1.0,0.0
2022-01-18,0.8393342023245757,0.8393342023245757,0.0,1.0,0.5063124639466484,-0.33793941828590696,0.0,1.0,0.0,1.0
2022-01-19,1.0,1.0,0.0,1.0,0.5253864363821054,-0.4026953139344597,1.0,0.0,0.0,1.0
2022-01-20,1.0,1.0,0.0,1.0,0.3636876673781304,-0.43000888764334094,1.0,0.0,1.0,0.0
2022-01-21,1.0,1.0,0.0,1.0,0.6418097941824589,-0.41317860434761716,1.0,0.0,1.0,0.0
2022-01-24,1.0,1.0,0.0,1.0,0.6274932794152228,-0.12897229436728203,1.0,0.0,1.0,0.0
2022-01-25,0.9052146803298137,0.9052146803298137,0.0,1.0,1.0,-0.12055982309697232,0.0,1.0,1.0,0.0
2022-01-26,1.0,1.0,0.0,1.0,1.0,-0.11999644737414013,1.0,0.0,1.0,0.0
2022-01-27,1.0,1.0,0.0,1.0,1.0,-0.10525840723257046,1.0,0.0,1.0,0.0
2022-01-28,0.8564552505638244,0.8564552505638244,0.0,1.0,1.0,-0.10409786560510048,0.0,1.0,1.0,0.0
2022-01-31,0.6651664564692816,0.6651664564692816,0.0,1.0,1.0,0.38424187238441737,0.0,1.0,1.0,0.0
2022-02-01,0.460399267403121,0.460399267403121,0.0,1.0,1.0,0.1981700864217628,0.0,1.0,1.0,0.0
2022-02-02,0.5006633807291497,0.5006633807291497,0.0,1.0,1.0,0.22166838296354582,0.0,1.0,1.0,0.0
2022-02-03,0.6897350405531117,0.6897350405531117,0.0,1.0,0.9718286238303949,0.12676459996240502,1.0,0.0,1.0,0.0
2022-02-04,0.3836796995071954,0.3836796995071954,0.0,1.0,1.0,0.2476435382644921,0.0,1.0,1.0,0.0
2022-02-07,0.12530177954527766,0.12530177954527766,0.0,1.0,1.0,0.2211445976031372,0.0,1.0,1.0,0.0
2022-02-08,0.1452536986224312,0.1452536986224312,0.0,1.0,1.0,0.19735388771468812,0.0,1.0,1.0,0.0
2022-02-09,-0.11227104683450483,-0.11227104683450483,0.0,1.0,1.0,0.23664160369660472,0.0,1.0,1.0,0.0
2022-02-10,-0.007380547148932209,-0.007380547148932209,0.0,1.0,0.9826050129771056,0.2589414307408927,0.0,1.0,1.0,0.0
2022-02-11,-0.061018528655087056,-0.061018528655087056,0.0,1.0,0.9567424214490526,0.271766713598359,0.0,1.0,1.0,0.0
2022-02-14,0.053803022902558416,0.053803022902558416,0.0,1.0,0.8740667476533465,0.2655668489913775,1.0,0.0,1.0,0.0
2022-02-15,-0.30650180886593203,-0.30650180886593203,0.0,1.0,0.8407828909256576,0.13206594891526094,0.0,1.0,1.0,0.0
2022-02-16,-0.053035551897469335,-0.053035551897469335,0.0,1.0,0.7788067609732751,0.1384163220982816,1.0,0.0,1.0,0.0
2022-02-17,0.16302371926244788,0.16302371926244788,0.0,1.0,0.6578394291082216,0.4202072408450112,0.0,1.0,1.0,0.0
2022-02-18,0.13607999144448954,0.13607999144448954,0.0,1.0,0.16825174986160749,0.6421851324746867,1.0,0.0,1.0,0.0
2022-02-22,0.26718935945398914,0.26718935945398914,0.0,1.0,0.2370673452413335,0.22823229201721748,1.0,0.0,1.0,0.0
2022-02-23,0.4241133582758467,0.4241133582758467,0.0,1.0,-0.005711174341729942,0.25212624590278915,1.0,0.0,1.0,0.0
2022-02-24,0.24322730868887552,0.24322730868887552,0.0,1.0,0.002787896795943926,0.3139340120922622,1.0,0.0,1.0,0.0
2022-02-25,0.2183291958944839,0.2183291958944839,0.0,1.0,-0.13272744837777983,0.17985342482626346,1.0,0.0,1.0,0.0
2022-02-28,0.19165894312911846,0.19165894312911846,0.0,1.0,-0.3194423988322261,0.2444963703600114,1.0,0.0,1.0,0.0
2022-03-01,-0.2205960967073829,-0.2205960967073829,0.0,1.0,-0.16051778817998014,0.2175053370399707,0.0,1.0,1.0,0.0
2022-03-02,-0.2799099086832535,-0.2799099086832535,0.0,1.0,-0.2139723139595897,0.30623031637620085,0.0,1.0,1.0,0.0
2022-03-03,-0.15869420443244578,-0.15869420443244578,0.0,1.0,-0.17564933156708037,0.07732739584572629,1.0,0.0,1.0,0.0
2022-03-04,-0.05478723388017083,-0.05478723388017083,0.0,1.0,-0.30081986718393605,0.180518551166064,1.0,0.0,1.0,0.0
2022-03-07,0.08028969656034475,0.08028969656034475,0.0,1.0,-0.37801046413169975,-0.1371486073907304,1.0,0.0,1.0,0.0
2022-03-08,0.18320290449610188,0.18320290449610188,0.0,1.0,-0.5248239482902084,-0.10020578422599338,1.0,0.0,1.0,0.0
2022-03-09,-0.23427535149027764,-0.23427535149027764,0.0,1.0,-0.2646484914417576,-0.09000124360157748,0.0,1.0,1.0,0.0
